(0, 6304, 1090, 5028, 2533, 3528, 1321, 1681, 6545, 6866, 4181, 4958)->[-2, 2*r5, -2, 2]
(7008, 6647, 6088, 2794, 4491, 5975, 4880, 2612, 2199, 409, 3676, 509)->[0, (2-2*r5), (-2-2*r5), 0]
(3872, 4288, 3938, 2564, 3879, 746, 1643, 812, 3275, 6415, 4976, 4019)->[2*r5, -4, (1+1*r5), (1-1*r5)]
(3233, 2210, 323, 1764, 5859, 6595, 1770, 2443, 269, 5646, 1679, 5342)->[-4, 2, (-3-1*r5), (3-1*r5)]
(1792, 193, 5952, 2249, 4780, 5293, 1331, 2580, 2934, 5655, 4538, 862)->[2*r5, 0, (3-1*r5), (3+1*r5)]
(1537, 5925, 2695, 170, 3051, 1645, 7086, 6480, 6450, 276, 3738, 2556)->[2, (-3-1*r5), -4, (-3+1*r5)]
(1346, 6844, 2724, 4935, 7143, 3115, 4176, 2931, 4792, 5659, 3580, 4414)->[(1+1*r5), (3+1*r5), 2, (-2+2*r5)]
(1411, 5059, 5385, 490, 4590, 1647, 5518, 7119, 1203, 3321, 2814, 5055)->[-2*r5, -2*r5, 2, 2]
(4224, 452, 6756, 1162, 5555, 6131, 1205, 726, 1431, 3132, 1437, 4126)->[2*r5, -2*r5, 2, 2]
(738, 6627, 5063, 6154, 2315, 6738, 3669, 5013, 4889, 3963, 4350, 3711)->[0, -6, (-1+1*r5), (1+1*r5)]
(5702, 4552, 3753, 1836, 5169, 1490, 2586, 5491, 6225, 634, 4988, 5343)->[4, (-1-1*r5), -2*r5, (-1+1*r5)]
(4033, 1702, 806, 4007, 5515, 2572, 4941, 5293, 7028, 2806, 4538, 4220)->[4, (-3+1*r5), 2, (3+1*r5)]
(6976, 3721, 6200, 2700, 2092, 2190, 5752, 5520, 6165, 2808, 346, 3133)->[-2*r5, (3+1*r5), 0, (3-1*r5)]
(4480, 706, 2755, 3075, 4966, 3623, 2507, 3820, 622, 1201, 4882, 1402)->[0, 6, (-1+1*r5), (1+1*r5)]
(5921, 708, 6340, 2183, 5352, 4919, 1332, 5301, 2423, 5273, 6845, 1534)->[(1+1*r5), -2, (-2+2*r5), (-3-1*r5)]
(934, 4807, 364, 4078, 5262, 1233, 6161, 5652, 2455, 6556, 444, 6590)->[(2+2*r5), -2, (-1+1*r5), (-3+1*r5)]
(2114, 5063, 4234, 3980, 3086, 5326, 176, 146, 3669, 1367, 5788, 4797)->[0, (-3-1*r5), (3-1*r5), 2*r5]
(1440, 1313, 6465, 2854, 4555, 940, 6796, 2766, 5488, 5531, 3261, 2591)->[(-3-1*r5), (2-2*r5), 2, (-1-1*r5)]
(5915, 804, 517, 5191, 7175, 2057, 4379, 5276, 178, 4186, 3291, 4732)->[-2, (-3+1*r5), (1-1*r5), (-2-2*r5)]
(6170, 3305, 3274, 4331, 6220, 1711, 7058, 503, 1625, 5338, 3227, 6493)->[-2, (2-2*r5), (1+1*r5), (3+1*r5)]
(3810, 2087, 5159, 2283, 3660, 1165, 110, 3153, 6427, 3325, 1630, 2751)->[4, (-1+1*r5), (-1-1*r5), -2*r5]
(1536, 3008, 3361, 5305, 3044, 6629, 5671, 201, 1421, 1561, 3389, 733)->[(1-1*r5), 0, 6, (1+1*r5)]
(6272, 5742, 1167, 2480, 4241, 50, 4855, 3161, 1018, 2011, 1086, 3551)->[(-3+1*r5), -2, 4, (-3-1*r5)]
(1929, 2473, 3914, 3933, 2669, 3502, 5135, 4023, 6162, 3863, 187, 477)->[(-1+1*r5), (3-1*r5), (2+2*r5), -2]
(6789, 392, 393, 4655, 1072, 4305, 2067, 6392, 1593, 3067, 6175, 1887)->[2*r5, (-1-1*r5), (1-1*r5), -4]
(2593, 5796, 325, 5961, 3530, 1004, 5390, 1393, 3537, 4476, 2812, 3838)->[-4, -4, 4, 0]
(256, 2722, 3812, 5413, 7112, 971, 4525, 398, 2387, 3095, 5787, 190)->[(1+1*r5), 4, (-1+1*r5), 2*r5]
(1761, 1573, 4997, 4743, 1741, 2478, 2991, 2837, 1208, 5338, 6493, 2264)->[(-1-1*r5), -2, (-2+2*r5), (3+1*r5)]
(2592, 3561, 5359, 785, 1748, 1044, 3706, 4724, 5396, 6040, 1242, 7132)->[0, (1+1*r5), 6, (-1+1*r5)]
(6594, 2152, 5195, 1101, 4973, 527, 6224, 4657, 2706, 185, 1211, 6046)->[-2*r5, -4, (-1-1*r5), (1-1*r5)]
(96, 4576, 5667, 2953, 7115, 6412, 689, 6739, 3286, 6616, 2457, 3674)->[(-3+1*r5), 2, 4, (-3-1*r5)]
(451, 6565, 4423, 2440, 235, 5456, 6928, 7187, 245, 5238, 3357, 6207)->[(-3-1*r5), (-1-1*r5), (2-2*r5), 2]
(6208, 515, 4357, 5260, 2958, 3572, 4981, 1207, 6776, 5146, 95, 1375)->[-4, (-1+1*r5), (-1-1*r5), -2*r5]
(2146, 4803, 5476, 840, 1134, 3952, 209, 2450, 1785, 1116, 1950, 5599)->[(3-1*r5), 4, (-3-1*r5), 2]
(4227, 6151, 3817, 398, 5134, 4176, 2931, 2387, 6294, 6554, 412, 1694)->[4, 2*r5, (-1+1*r5), (1+1*r5)]
(4641, 3045, 5672, 3117, 2738, 1714, 4055, 3061, 2614, 3221, 3610, 4731)->[2*r5, 2*r5, -2, -2]
(11, 1260, 3756, 3438, 4141, 5196, 6828, 1267, 1657, 6429, 1470, 6943)->[(-3-1*r5), 2, (3-1*r5), 4]
(5345, 867, 4870, 15, 912, 2846, 6895, 1587, 6420, 761, 2652, 2206)->[-2, (3+1*r5), 4, (-3+1*r5)]
(6370, 3416, 7012, 3239, 967, 6318, 1268, 6677, 7127, 3192, 4604, 4159)->[(1-1*r5), (-1-1*r5), -4, -2*r5]
(1445, 4134, 4741, 6823, 2731, 1070, 2672, 3408, 6580, 246, 1882, 3615)->[-2, (-3+1*r5), (1-1*r5), (2+2*r5)]
(6913, 6052, 6022, 5066, 3723, 5355, 1521, 3608, 4153, 4796, 4253, 2175)->[(-1-1*r5), 4, (1-1*r5), 2*r5]
(6635, 972, 1390, 4243, 4531, 789, 5173, 4951, 4440, 5556, 3453, 126)->[(-1-1*r5), -2, (-2+2*r5), (-3-1*r5)]
(6112, 6216, 5065, 2636, 6765, 5358, 7084, 914, 4022, 5590, 7062, 7165)->[0, (2+2*r5), 0, (2-2*r5)]
(2689, 1860, 5348, 6948, 3271, 1065, 2458, 6160, 5521, 4851, 6744, 1626)->[2*r5, (-1-1*r5), (-1+1*r5), 4]
(1634, 3683, 3747, 1869, 1266, 5876, 2997, 4476, 5851, 2812, 5437, 638)->[-4, (-1-1*r5), 2*r5, (-1+1*r5)]
(3264, 1283, 3107, 4072, 5289, 3983, 6898, 6579, 6970, 2810, 59, 3164)->[(-3+1*r5), -4, (-3-1*r5), -2]
(482, 5285, 2663, 553, 1610, 1129, 4073, 6730, 2033, 5844, 3677, 3135)->[2*r5, 2, 2*r5, 2]
(5026, 6788, 425, 3274, 1035, 4331, 2384, 1106, 3028, 5302, 407, 4633)->[-2, -2, 2*r5, 2*r5]
(2433, 2978, 5186, 3270, 2919, 2088, 6119, 3178, 204, 2638, 2927, 4952)->[(-1+1*r5), -2, (-3+1*r5), (2+2*r5)]
(4705, 3519, 3915, 1550, 6159, 560, 3318, 1209, 2874, 3579, 6364, 3327)->[(1-1*r5), 0, -6, (1+1*r5)]
(4737, 1894, 3399, 2536, 6824, 3755, 530, 2227, 1492, 1270, 2108, 7069)->[-2, -2*r5, -2, 2*r5]
(1445, 2214, 2367, 3916, 1297, 2550, 3703, 3960, 1882, 1276, 4191, 1567)->[(1-1*r5), -2, (-3+1*r5), (2+2*r5)]
(416, 7111, 2632, 6537, 5996, 557, 3629, 3954, 1620, 2742, 4665, 29)->[2, -2*r5, -2, 2*r5]
(1859, 1668, 3653, 966, 5484, 1262, 2511, 3411, 5399, 1817, 1083, 2237)->[(-3+1*r5), (-1+1*r5), 2, (2+2*r5)]
(705, 1766, 2278, 5641, 3152, 4561, 3730, 6736, 2676, 564, 7089, 6490)->[-2, -2, -2*r5, 2*r5]
(2369, 4065, 100, 2950, 1543, 5713, 946, 3764, 4948, 6164, 3035, 2910)->[-2*r5, -2*r5, 2, -2]
(6945, 3395, 2339, 677, 6469, 5607, 5320, 942, 5650, 4054, 2489, 5083)->[-2, -2, 6, 2]
(1601, 3170, 2853, 2341, 1734, 166, 7117, 4239, 5839, 5490, 3157, 3324)->[2, (2-2*r5), (1+1*r5), (3+1*r5)]
(2659, 3428, 5572, 6757, 1962, 76, 1553, 5361, 5362, 309, 151, 1343)->[-2, (3-1*r5), (-3-1*r5), -4]
(6464, 6329, 1034, 5642, 4558, 721, 2545, 6354, 3798, 1912, 921, 91)->[(-2+2*r5), (2+2*r5), 0, 0]
(2656, 6436, 2854, 1543, 3655, 6028, 5488, 6459, 3543, 1178, 3035, 2014)->[(-3-1*r5), (-1-1*r5), (-2+2*r5), -2]
(3683, 4356, 2117, 3590, 2216, 2993, 3858, 1811, 6577, 502, 6202, 5851)->[-2*r5, -2, 2*r5, 2]
(6016, 1217, 4098, 5441, 1060, 2151, 4240, 5937, 1687, 3516, 2396, 541)->[2*r5, -2*r5, -2, -2]
(5379, 4296, 3788, 4654, 1455, 6063, 4946, 4886, 7030, 3992, 2333, 446)->[(3+1*r5), (1+1*r5), (-2+2*r5), -2]
(3298, 1059, 2275, 2629, 6374, 4775, 4681, 5196, 4813, 1267, 2459, 1309)->[(-3-1*r5), (-2+2*r5), 2, (1+1*r5)]
(1505, 962, 4163, 3880, 6667, 3276, 4750, 6478, 3728, 2355, 7156, 4828)->[-2, -4, (3-1*r5), (3+1*r5)]
(5890, 4291, 1477, 1958, 710, 5190, 1646, 3088, 1649, 5394, 5877, 6871)->[(-3-1*r5), 2, (-1-1*r5), (-2+2*r5)]
(2757, 1256, 6920, 4346, 1867, 1676, 861, 6124, 4401, 4058, 6843, 1053)->[-2, (3-1*r5), (-1+1*r5), (-2-2*r5)]
(2370, 1955, 2279, 1450, 5265, 5268, 2523, 4886, 1723, 5308, 2685, 446)->[2*r5, 4, (1+1*r5), (1-1*r5)]
(3652, 5927, 4553, 202, 1293, 3407, 1072, 4655, 5167, 4949, 89, 1468)->[4, -4, 0, -4]
(3937, 3074, 6211, 6723, 5002, 1966, 1391, 5935, 6996, 3542, 6006, 1181)->[2, (1-1*r5), (2+2*r5), (3-1*r5)]
(4993, 1571, 3908, 134, 6312, 4238, 4763, 2898, 2068, 6039, 4539, 3996)->[0, (-2+2*r5), (-2-2*r5), 0]
(6915, 2789, 2119, 3847, 5418, 556, 6032, 5429, 2454, 4317, 537, 1341)->[0, (2+2*r5), (-2+2*r5), 0]
(3970, 1987, 6562, 4229, 6183, 1482, 1964, 2960, 1585, 4081, 1939, 282)->[-2*r5, 0, (-3+1*r5), (-3-1*r5)]
(1024, 1145, 2850, 2596, 5, 6663, 6316, 3026, 6485, 1494, 281, 1949)->[0, (-1-1*r5), 6, (-1+1*r5)]
(1377, 6370, 6403, 681, 6251, 6898, 6970, 7127, 6680, 794, 5019, 6044)->[(1-1*r5), -4, -2*r5, (-1-1*r5)]
(3809, 1347, 102, 3786, 334, 526, 1552, 5200, 5649, 6325, 5623, 3774)->[6, (-1-1*r5), (1-1*r5), 0]
(3808, 4257, 4321, 4898, 3717, 6664, 1897, 2219, 926, 6357, 2395, 2142)->[-6, (1+1*r5), (1-1*r5), 0]
(6551, 6308, 4967, 6352, 1268, 6677, 1911, 1496, 6715, 474, 3867, 3228)->[-2, -2, -2*r5, -2*r5]
(3874, 2502, 3212, 1581, 3245, 4046, 2000, 5810, 5142, 2555, 158, 1951)->[2, 2, -6, 2]
(4000, 3685, 965, 6667, 3571, 4947, 1077, 6741, 3703, 3960, 4828, 2398)->[(1-1*r5), (-1-1*r5), 0, 6]
(3905, 4610, 5505, 1478, 2566, 2345, 462, 6063, 6000, 7188, 3479, 3992)->[(3+1*r5), 2, (1+1*r5), (2-2*r5)]
(4096, 5124, 69, 4774, 2856, 4489, 2928, 1044, 1749, 6040, 5240, 4478)->[(3-1*r5), 2, (2+2*r5), (-1+1*r5)]
(5793, 4387, 2916, 5092, 5795, 5351, 5992, 1265, 249, 1977, 2622, 1087)->[(1-1*r5), -2*r5, (1+1*r5), -4]
(1667, 358, 487, 3945, 4393, 1486, 6158, 5332, 6100, 2230, 2422, 1822)->[(2+2*r5), (3-1*r5), -2, (1-1*r5)]
(4353, 1604, 4166, 1928, 6152, 3887, 754, 3379, 1271, 1209, 5182, 3519)->[-2, (3-1*r5), (-3-1*r5), 4]
(676, 1545, 842, 3372, 1038, 752, 5969, 3605, 4853, 5654, 5850, 5690)->[2, (-3+1*r5), (-3-1*r5), -4]
(3841, 1195, 6731, 109, 1166, 6383, 3025, 7006, 563, 6876, 3134, 4703)->[-4, (3-1*r5), -2, (3+1*r5)]
(2080, 5915, 7011, 1158, 7175, 5960, 2441, 6345, 2829, 6385, 3514, 1915)->[-2, (3-1*r5), (1-1*r5), (-2-2*r5)]
(5793, 642, 5539, 3173, 2348, 1904, 6128, 725, 4053, 5974, 5977, 2622)->[(-3+1*r5), (-3-1*r5), 2, -4]
(512, 3554, 293, 558, 2414, 4817, 1238, 1335, 5878, 3354, 2043, 2462)->[(2+2*r5), (1-1*r5), (-3+1*r5), 2]
(4578, 2822, 7078, 6440, 1806, 3183, 6100, 2230, 6520, 124, 3806, 6239)->[(2+2*r5), (-1+1*r5), (-3+1*r5), -2]
(484, 6439, 3240, 5418, 459, 6858, 882, 4756, 2454, 5110, 4507, 5823)->[(-1+1*r5), (2+2*r5), 2, (-3+1*r5)]
(5187, 5060, 7109, 2982, 682, 3563, 4366, 6543, 1269, 4373, 6586, 1339)->[-2*r5, 2, 2*r5, -2]
(3456, 3265, 4834, 3907, 4200, 2860, 6605, 238, 3934, 2170, 604, 798)->[-2*r5, 4, (1+1*r5), (-1+1*r5)]
(6656, 1670, 5640, 4459, 2732, 300, 1615, 3599, 1105, 4084, 6777, 4635)->[2*r5, -2, 2*r5, -2]
(3263, 5890, 4167, 5767, 841, 1003, 6475, 14, 3088, 1175, 3710, 927)->[-2*r5, (-1+1*r5), -4, (1+1*r5)]
(6272, 5795, 2916, 3306, 1933, 3151, 3218, 2643, 5589, 6999, 3161, 2431)->[(1-1*r5), (-1-1*r5), 4, -2*r5]
(6752, 2275, 3811, 4775, 11, 6828, 6129, 2419, 2809, 4982, 632, 2585)->[-2*r5, (1+1*r5), (-1+1*r5), 4]
(6498, 4996, 3142, 1031, 2022, 647, 3687, 6982, 851, 4698, 6331, 3839)->[(-1+1*r5), 2*r5, (1+1*r5), -4]
(3745, 5154, 7137, 6182, 6791, 4937, 3690, 1259, 1110, 4024, 5563, 6814)->[(-3-1*r5), 0, -2*r5, (-3+1*r5)]
(611, 1091, 357, 3300, 3397, 4355, 7079, 3344, 1395, 4597, 6649, 123)->[(-3+1*r5), 4, (3+1*r5), -2]
(4675, 2756, 2852, 4199, 6538, 1037, 2126, 3950, 2768, 1618, 87, 2777)->[(1-1*r5), (-3+1*r5), (2+2*r5), -2]
(5697, 613, 3280, 849, 4531, 4469, 2232, 4505, 1338, 7035, 4088, 126)->[-4, (1-1*r5), (1+1*r5), -2*r5]
(832, 2944, 6081, 2115, 3015, 297, 6282, 2859, 6873, 3289, 2524, 5758)->[2, -4, (3-1*r5), (3+1*r5)]
(3968, 6437, 6342, 4076, 3149, 4718, 3222, 5495, 1337, 3034, 4830, 3103)->[(2+2*r5), (-2+2*r5), 0, 0]
(4165, 6150, 5100, 174, 6287, 5458, 179, 5334, 2295, 1784, 3802, 2651)->[2, (2-2*r5), (-1-1*r5), (3+1*r5)]
(5824, 3041, 5570, 6178, 6725, 1062, 1799, 234, 1843, 3316, 3224, 6109)->[-2, (1-1*r5), (-2-2*r5), (3-1*r5)]
(929, 3554, 5828, 5772, 6700, 558, 3374, 6732, 2356, 2521, 1978, 1791)->[(2+2*r5), (1-1*r5), (3-1*r5), 2]
(1472, 2089, 7177, 3546, 1042, 6289, 7161, 698, 3067, 3197, 6718, 6175)->[(3+1*r5), (2-2*r5), -2, (-1-1*r5)]
(2213, 4102, 4678, 5465, 7099, 1802, 4686, 2639, 2449, 3702, 4857, 2491)->[-2*r5, (1+1*r5), (-1+1*r5), -4]
(2020, 5732, 838, 6149, 1899, 7179, 6253, 4785, 7092, 917, 5111, 2526)->[2, -6, -2, -2]
(6688, 7073, 358, 1884, 4711, 5225, 2141, 5332, 1878, 7098, 316, 61)->[(2+2*r5), 0, (2-2*r5), 0]
(5249, 4579, 4550, 2412, 6254, 3087, 1871, 625, 5237, 1366, 4343, 5854)->[(-3-1*r5), (1+1*r5), (-2+2*r5), -2]
(1536, 2657, 7192, 7047, 5970, 3285, 5559, 7001, 253, 3196, 733, 4606)->[0, 0, (2+2*r5), (-2+2*r5)]
(480, 4740, 6758, 489, 2697, 4607, 4714, 4016, 3220, 2582, 6264, 3295)->[0, (-2+2*r5), 0, (-2-2*r5)]
(2691, 4677, 683, 5611, 4622, 3696, 945, 5745, 1716, 4052, 6967, 1722)->[(-1-1*r5), -2, (2-2*r5), (-3-1*r5)]
(1990, 423, 1961, 2025, 4203, 3628, 3956, 6452, 6773, 2490, 4829, 1854)->[2*r5, (1+1*r5), (1-1*r5), 4]
(7040, 6721, 4930, 101, 4359, 267, 3339, 3919, 3536, 4849, 3994, 251)->[-2, 2*r5, 2, 2*r5]
(5953, 933, 3113, 6602, 7063, 4724, 5951, 663, 184, 1242, 1755, 1823)->[(3-1*r5), 4, (3+1*r5), 2]
(352, 4352, 194, 4351, 1956, 5858, 4479, 2892, 4910, 1685, 4475, 671)->[(-3+1*r5), 2, -4, (-3-1*r5)]
(3712, 1638, 1192, 2925, 3725, 5583, 1489, 2552, 1946, 860, 6365, 6206)->[2, -2, -6, 2]
(2148, 5381, 1703, 136, 5448, 4683, 4588, 6956, 6926, 496, 2260, 1531)->[(1+1*r5), (-1+1*r5), -6, 0]
(2817, 5221, 2438, 4905, 4491, 3676, 4110, 434, 3675, 3548, 2590, 2879)->[0, (-1-1*r5), -6, (-1+1*r5)]
(4353, 1444, 2917, 6679, 7076, 6923, 6578, 4116, 1271, 889, 4637, 542)->[(2-2*r5), 2, (-3-1*r5), (1+1*r5)]
(2466, 6690, 2660, 71, 5511, 5512, 5575, 2923, 3949, 6481, 2839, 6684)->[2, 6, -2, 2]
(161, 4803, 840, 809, 5513, 6409, 3437, 5552, 5907, 6611, 2427, 1532)->[(-3+1*r5), 4, (-3-1*r5), 2]
(4161, 2146, 3874, 4386, 5155, 5476, 5808, 7124, 5142, 633, 6842, 5374)->[2, (1+1*r5), (-3-1*r5), (-2+2*r5)]
(2816, 3303, 2728, 5543, 1484, 6092, 46, 499, 5942, 535, 3577, 2461)->[(3+1*r5), (-3+1*r5), 0, -2*r5]
(2304, 4289, 5739, 1357, 4601, 6096, 6163, 1974, 2873, 2202, 6396, 4991)->[2, (-3-1*r5), 4, (-3+1*r5)]
(3493, 6463, 4103, 2764, 1612, 2062, 334, 5200, 6797, 5048, 5215, 31)->[(3+1*r5), -2*r5, (-3+1*r5), 0]
(3424, 2277, 4389, 6171, 6824, 3727, 6769, 3219, 6174, 1051, 2108, 4030)->[(1-1*r5), -2*r5, (-1-1*r5), 4]
(804, 5830, 5191, 6950, 5275, 5965, 6349, 1075, 2164, 3003, 2492, 1471)->[(-3+1*r5), (1-1*r5), -2, (-2-2*r5)]
(3840, 2785, 5700, 3176, 6505, 2122, 1743, 1908, 7097, 5210, 1725, 4382)->[(3-1*r5), (3+1*r5), -2, 4]
(6881, 1733, 6184, 3497, 4457, 2832, 3574, 4222, 5947, 5820, 3870, 3679)->[2*r5, -2, -2, 2*r5]
(967, 1800, 1705, 3239, 6267, 2285, 1198, 1938, 4824, 5019, 6044, 4510)->[0, -4, -4, -4]
(6583, 709, 6989, 6286, 3217, 5204, 2998, 3799, 7002, 1115, 93, 2047)->[(-2+2*r5), (1+1*r5), -2, (3+1*r5)]
(2500, 5477, 1254, 583, 3462, 3145, 3559, 1580, 1420, 3573, 1142, 5143)->[(1-1*r5), 2*r5, (-1-1*r5), 4]
(769, 6210, 612, 2532, 1736, 4043, 4747, 2765, 3213, 6484, 6232, 313)->[(-2+2*r5), (-1-1*r5), -2, (-3-1*r5)]
(2432, 2625, 1095, 361, 6712, 6123, 1779, 182, 4504, 6779, 3100, 6748)->[(-2+2*r5), -2, (3+1*r5), (1+1*r5)]
(4385, 4637, 6152, 2985, 3659, 3887, 2097, 6578, 5012, 1498, 157, 1790)->[-2, 2, -2*r5, 2*r5]
(1988, 5356, 5487, 1137, 2099, 6899, 1941, 694, 5653, 3512, 6685, 2046)->[-4, -4, 0, -4]
(2051, 3448, 5604, 3623, 3978, 3339, 2507, 4626, 4083, 536, 3994, 7133)->[(-3+1*r5), (3+1*r5), 2, 4]
(2082, 1443, 2178, 4610, 1510, 6435, 2345, 5257, 939, 7088, 4977, 2013)->[(3+1*r5), (3-1*r5), 4, -2]
(3, 4, 3308, 3055, 3421, 5267, 5397, 5461, 1815, 1881, 2940, 1629)->[(-1-1*r5), (1-1*r5), 6, 0]
(2466, 2693, 3657, 5815, 6481, 3507, 3476, 3092, 5236, 5175, 6394, 6523)->[(-2+2*r5), (3+1*r5), (-1-1*r5), 2]
(4032, 2155, 2764, 3927, 591, 1264, 6674, 3926, 247, 1432, 4634, 31)->[2*r5, (-3-1*r5), 0, (3-1*r5)]
(674, 4519, 5388, 5614, 4528, 4945, 6832, 1619, 1076, 5594, 3260, 2077)->[-2, 2, 2*r5, 2*r5]
(2465, 3973, 5957, 5836, 336, 3355, 1394, 1556, 6581, 6998, 1433, 1883)->[(1+1*r5), (-3-1*r5), -2, (-2+2*r5)]
(289, 1217, 643, 3809, 4580, 102, 6463, 2062, 4240, 7091, 180, 5023)->[(3+1*r5), -4, -2, (-3+1*r5)]
(5505, 5506, 1443, 5507, 6662, 2411, 2013, 5424, 7188, 7189, 154, 2557)->[2*r5, 2, 2*r5, -2]
(3584, 5157, 6181, 2759, 296, 145, 340, 3988, 150, 2106, 957, 6686)->[(1+1*r5), 0, (1-1*r5), 6]
(4521, 1197, 4589, 497, 6034, 3133, 1012, 600, 346, 2267, 2173, 606)->[-2*r5, (3+1*r5), 0, (-3+1*r5)]
(6722, 2567, 3179, 1069, 1775, 2192, 1425, 1583, 3343, 7027, 5979, 3965)->[(3-1*r5), 2, -4, (3+1*r5)]
(98, 1154, 2659, 2981, 5146, 5250, 6275, 5227, 1553, 3572, 1655, 2362)->[(-1-1*r5), (-1+1*r5), -2*r5, -4]
(1282, 2180, 1068, 3436, 5901, 4879, 5648, 5079, 5340, 727, 2044, 286)->[-4, (1+1*r5), -2*r5, (1-1*r5)]
(160, 3367, 4617, 5450, 6633, 6540, 6953, 755, 6775, 6936, 5529, 5562)->[-2, (2+2*r5), (3-1*r5), (-1+1*r5)]
(2945, 34, 1094, 232, 7184, 1042, 6682, 7090, 1816, 3737, 3546, 3166)->[6, -2, -2, -2]
(5280, 2404, 165, 424, 1551, 6872, 2002, 210, 7032, 2006, 6840, 5756)->[(-3+1*r5), 0, (3+1*r5), -2*r5]
(3366, 5030, 6727, 3885, 2957, 911, 4845, 529, 6098, 5492, 4182, 7064)->[2, (-3+1*r5), (-3-1*r5), 4]
(2881, 5414, 4136, 5640, 1772, 3599, 5807, 3505, 7152, 4660, 4764, 7007)->[(3+1*r5), -2, (1+1*r5), (2-2*r5)]
(2147, 3203, 4739, 5571, 5447, 6781, 1641, 5897, 2095, 4145, 6391, 6205)->[(-3+1*r5), (3+1*r5), 2, -4]
(1120, 129, 5537, 5858, 5242, 617, 2571, 5402, 1685, 1718, 1658, 4092)->[0, (-1+1*r5), (-1-1*r5), -6]
(1600, 3680, 5315, 3940, 1162, 3787, 590, 2288, 4369, 275, 3155, 3132)->[(1+1*r5), (-3-1*r5), 2, (-2+2*r5)]
(6912, 6273, 4290, 2212, 2278, 1098, 6736, 4595, 3414, 4920, 5913, 1210)->[(2-2*r5), -2, (-3-1*r5), (1+1*r5)]
(1858, 1955, 4642, 5574, 1128, 491, 2411, 3467, 3246, 3216, 7189, 1723)->[4, (1+1*r5), 2*r5, (1-1*r5)]
(3744, 1, 1735, 6155, 1102, 3471, 6958, 3539, 5436, 343, 539, 4124)->[-2, 2, 6, 2]
(4424, 5129, 1674, 651, 2698, 909, 302, 3338, 5132, 6986, 5014, 5816)->[4, (3+1*r5), (3-1*r5), -2]
(2370, 3018, 1450, 4428, 5934, 7030, 3287, 3899, 3420, 2333, 6910, 6591)->[(3+1*r5), 4, 2, (-3+1*r5)]
(3840, 2626, 5477, 3176, 5096, 5579, 6157, 148, 3188, 1750, 3573, 3609)->[(-3+1*r5), (3+1*r5), -2, 4]
(672, 6754, 1157, 2405, 839, 3121, 1651, 2300, 3381, 5911, 28, 2559)->[2, (-1-1*r5), (3+1*r5), (2-2*r5)]
(3490, 259, 3682, 4324, 2246, 3082, 1806, 4913, 5587, 124, 6333, 2975)->[(2+2*r5), (-1+1*r5), (3-1*r5), -2]
(928, 3812, 1228, 4525, 4735, 6544, 5714, 630, 3832, 186, 4922, 4063)->[2, 4, (3-1*r5), (3+1*r5)]
(3104, 6818, 5852, 996, 1221, 2247, 4839, 2762, 4586, 45, 2682, 2844)->[(-1+1*r5), 2, (-3+1*r5), (2+2*r5)]
(2560, 5473, 1284, 3462, 5096, 3145, 5066, 1521, 1750, 3195, 2717, 3678)->[-2, 2*r5, -2, 2*r5]
(103, 2057, 1930, 1453, 6349, 7120, 2164, 3604, 1910, 1176, 4379, 4702)->[(1-1*r5), -2, (-3+1*r5), (-2-2*r5)]
(3424, 4737, 3331, 5528, 3527, 6171, 332, 6094, 530, 3060, 2712, 347)->[-2, (-3-1*r5), (2-2*r5), (1+1*r5)]
(2786, 196, 3845, 4613, 4868, 1257, 6927, 1555, 6643, 7031, 4282, 1308)->[(-1+1*r5), -4, -2*r5, (1+1*r5)]
(5407, 3141, 5609, 6637, 2735, 4720, 433, 6256, 3253, 3415, 920, 3359)->[(1-1*r5), (1+1*r5), 0, 6]
(1888, 6401, 6763, 4877, 2799, 2865, 3541, 886, 567, 3935, 2686, 3007)->[(1-1*r5), (-2-2*r5), -2, (3-1*r5)]
(2849, 5155, 3012, 2791, 4556, 5374, 3342, 1424, 2450, 2675, 3740, 1950)->[(-1+1*r5), 4, -2*r5, (1+1*r5)]
(2882, 4645, 6758, 199, 2472, 299, 653, 2221, 3600, 4016, 6896, 5753)->[(1-1*r5), (1+1*r5), 0, -6]
(4936, 5962, 1873, 2321, 5073, 4852, 3413, 5943, 6008, 2459, 1309, 5118)->[(-3-1*r5), 2, (1+1*r5), (-2+2*r5)]
(4995, 4101, 4038, 3591, 6920, 524, 6510, 5904, 4401, 2770, 1916, 62)->[-2, (-3+1*r5), (-1+1*r5), (-2-2*r5)]
(3232, 5760, 2, 4867, 5920, 2825, 266, 2924, 3948, 3118, 6799, 2962)->[(3+1*r5), (3-1*r5), -4, -2]
(6946, 549, 6568, 3625, 4909, 3854, 431, 1713, 2898, 858, 3996, 4127)->[0, (1+1*r5), -6, (1-1*r5)]
(1762, 3486, 1892, 1159, 6825, 74, 1002, 3405, 4984, 4185, 1342, 6751)->[(1+1*r5), (-1+1*r5), 6, 0]
(3169, 4259, 6043, 6569, 6186, 3821, 6766, 4304, 6096, 603, 318, 4991)->[2, (-3-1*r5), 4, (3-1*r5)]
(1064, 4137, 1485, 1326, 5485, 1936, 1138, 4307, 277, 6293, 1435, 636)->[-2, (-1+1*r5), (-2-2*r5), (3-1*r5)]
(3072, 5985, 4542, 6569, 2702, 2031, 2451, 3006, 5561, 1595, 3964, 318)->[(1+1*r5), -2*r5, 4, (-1+1*r5)]
