MeshFace([2, 1033, 147, 619, 753])
MeshFace([220, 968, 338, 866, 221])
MeshFace([115, 925, 431])
MeshFace([167, 363, 1142, 886, 314])
MeshFace([256, 1002, 594])
MeshFace([209, 570, 487, 421, 643])
MeshFace([466, 921, 922])
MeshFace([184, 200, 1007])
MeshFace([245, 1013, 1142])
MeshFace([2, 6, 1161, 268, 375])
MeshFace([174, 184, 1186])
MeshFace([548, 1017, 1056])
MeshFace([499, 1064, 970])
MeshFace([176, 368, 1143])
MeshFace([236, 998, 278, 251, 302])
MeshFace([9, 827, 727])
MeshFace([15, 329, 636])
MeshFace([127, 603, 1000])
MeshFace([386, 624, 838])
MeshFace([429, 1199, 868, 761, 1196])
MeshFace([26, 542, 1143])
MeshFace([183, 723, 1013])
MeshFace([464, 674, 715])
MeshFace([183, 1096, 1078, 245, 1013])
MeshFace([449, 637, 1179])
MeshFace([393, 637, 500])
MeshFace([397, 843, 746, 1158, 1197])
MeshFace([4, 659, 270])
MeshFace([221, 658, 926, 702, 1041])
MeshFace([84, 451, 699])
MeshFace([168, 770, 884])
MeshFace([615, 736, 871])
MeshFace([295, 1015, 812])
MeshFace([55, 621, 914, 676, 495])
MeshFace([24, 491, 291, 1128, 445])
MeshFace([131, 136, 362])
MeshFace([361, 569, 982])
MeshFace([167, 545, 1113, 541, 586])
MeshFace([146, 496, 907])
MeshFace([79, 109, 422])
MeshFace([113, 1022, 711])
MeshFace([105, 1097, 701])
MeshFace([452, 850, 635])
MeshFace([121, 207, 699])
MeshFace([234, 610, 435])
MeshFace([108, 492, 503])
MeshFace([83, 722, 965])
MeshFace([392, 435, 406])
MeshFace([236, 388, 998])
MeshFace([244, 1198, 1065])
MeshFace([141, 1027, 191])
MeshFace([63, 614, 555, 279, 568])
MeshFace([27, 656, 979, 168, 884])
MeshFace([656, 1051, 979])
MeshFace([384, 770, 684])
MeshFace([467, 681, 1069])
MeshFace([118, 303, 972])
MeshFace([544, 724, 970, 1064, 827])
MeshFace([470, 528, 869])
MeshFace([245, 886, 1013])
MeshFace([148, 168, 979])
MeshFace([118, 815, 303])
MeshFace([52, 940, 710])
MeshFace([221, 1041, 1176])
MeshFace([175, 1184, 810])
MeshFace([219, 1006, 839])
MeshFace([403, 1036, 959])
MeshFace([121, 699, 1160])
MeshFace([195, 1026, 1117])
MeshFace([19, 393, 443, 55, 1177])
MeshFace([134, 774, 863])
MeshFace([135, 598, 556])
MeshFace([169, 941, 701])
MeshFace([130, 873, 905])
MeshFace([129, 1144, 133])
MeshFace([606, 653, 686])
MeshFace([124, 1000, 522])
MeshFace([551, 930, 803])
MeshFace([42, 592, 754])
MeshFace([99, 1023, 502, 991, 1188])
MeshFace([281, 524, 455])
MeshFace([40, 160, 222, 295, 517])
MeshFace([383, 802, 990])
MeshFace([13, 955, 1102])
MeshFace([504, 741, 966])
MeshFace([410, 1110, 646])
MeshFace([12, 396, 407])
MeshFace([11, 947, 613])
MeshFace([189, 255, 552, 426, 695])
MeshFace([378, 857, 710])
MeshFace([174, 878, 394])
MeshFace([176, 832, 1143])
MeshFace([47, 1174, 103])
MeshFace([137, 409, 715])
MeshFace([162, 697, 980])
MeshFace([78, 849, 1019, 527, 548])
MeshFace([107, 770, 1122, 767, 432])
MeshFace([400, 505, 1027])
MeshFace([541, 845, 589])
MeshFace([510, 894, 528])
MeshFace([140, 434, 269])
MeshFace([241, 390, 774])
MeshFace([297, 436, 1137, 614, 672])
MeshFace([118, 1098, 573])
MeshFace([288, 595, 986])
MeshFace([152, 1137, 258, 1153, 974])
MeshFace([527, 548, 908])
MeshFace([560, 640, 654])
MeshFace([429, 917, 1196])
MeshFace([11, 345, 649])
MeshFace([170, 280, 1063])
MeshFace([486, 810, 789])
MeshFace([69, 1128, 291])
MeshFace([30, 275, 572])
MeshFace([237, 762, 757])
MeshFace([357, 626, 1091, 766, 652])
MeshFace([248, 747, 1075])
MeshFace([64, 112, 850, 452, 1029])
MeshFace([1003, 1175, 1199])
MeshFace([68, 1003, 1175, 835, 1004])
MeshFace([65, 73, 477])
MeshFace([546, 554, 1032])
MeshFace([323, 979, 656])
MeshFace([515, 989, 1005])
MeshFace([361, 569, 479])
MeshFace([284, 660, 858])
MeshFace([111, 927, 543])
MeshFace([425, 1110, 646])
MeshFace([161, 581, 264])
MeshFace([3, 456, 60, 598, 198])
MeshFace([173, 196, 921, 466, 622])
MeshFace([75, 1060, 382, 823, 157])
MeshFace([202, 733, 832])
MeshFace([208, 509, 1071])
MeshFace([210, 1198, 496])
MeshFace([189, 758, 255])
MeshFace([536, 798, 1127])
MeshFace([219, 457, 856, 369, 1006])
MeshFace([333, 635, 582])
MeshFace([381, 1022, 711])
MeshFace([99, 1023, 703])
MeshFace([125, 728, 1103])
MeshFace([3, 1088, 39, 54, 1146])
MeshFace([85, 601, 180, 204, 341])
MeshFace([561, 1122, 767])
MeshFace([99, 1023, 327])
MeshFace([144, 895, 181, 878, 174])
MeshFace([118, 1036, 573])
MeshFace([251, 533, 302])
MeshFace([169, 701, 275])
MeshFace([371, 900, 378, 916, 471])
MeshFace([96, 994, 498])
MeshFace([344, 451, 699])
MeshFace([200, 1007, 1077, 286, 961])
MeshFace([414, 438, 513])
MeshFace([88, 504, 966])
MeshFace([1, 1060, 864, 912, 1195])
MeshFace([171, 328, 372])
MeshFace([457, 1098, 664])
MeshFace([93, 1148, 862])
MeshFace([66, 154, 1030])
MeshFace([151, 869, 490])
MeshFace([212, 812, 829])
MeshFace([29, 146, 907])
MeshFace([186, 450, 1038])
MeshFace([408, 913, 1117])
MeshFace([321, 871, 577])
MeshFace([206, 1030, 1115])
MeshFace([60, 236, 302])
MeshFace([86, 451, 344, 417, 553])
MeshFace([159, 639, 427])
MeshFace([716, 953, 1126])
MeshFace([490, 906, 563])
MeshFace([400, 619, 620, 579, 909])
MeshFace([209, 1167, 570])
MeshFace([655, 690, 1099])
MeshFace([687, 703, 1043])
MeshFace([576, 706, 1132])
MeshFace([499, 1057, 592])
MeshFace([340, 1078, 439])
MeshFace([222, 1124, 295])
MeshFace([38, 1144, 304, 299, 376])
MeshFace([300, 583, 1018])
MeshFace([385, 843, 746])
MeshFace([15, 764, 1021])
MeshFace([177, 984, 182])
MeshFace([232, 688, 327])
MeshFace([385, 746, 543, 927, 483])
MeshFace([238, 782, 559])
MeshFace([655, 1099, 1054, 1173, 1028])
MeshFace([16, 691, 166])
MeshFace([388, 1123, 888])
MeshFace([118, 972, 815])
MeshFace([194, 681, 1069])
MeshFace([149, 378, 916])
MeshFace([615, 881, 752])
MeshFace([19, 393, 469])
MeshFace([365, 627, 1100])
MeshFace([276, 696, 554, 546, 1170])
MeshFace([495, 530, 676])
MeshFace([78, 849, 890])
MeshFace([374, 412, 501])
MeshFace([645, 1176, 737])
MeshFace([157, 519, 226])
MeshFace([94, 1049, 852])
MeshFace([47, 332, 1169, 819, 103])
MeshFace([360, 627, 365, 383, 990])
MeshFace([242, 1120, 693])
MeshFace([321, 997, 871])
MeshFace([23, 32, 1163, 707, 1156])
MeshFace([299, 422, 376])
MeshFace([433, 1190, 562, 503, 469])
MeshFace([57, 371, 420])
MeshFace([246, 597, 606])
MeshFace([35, 729, 394, 1119, 43])
MeshFace([208, 735, 975])
MeshFace([92, 193, 1116])
MeshFace([518, 844, 1129])
MeshFace([577, 819, 1169])
MeshFace([178, 552, 426])
MeshFace([67, 1105, 157, 519, 948])
MeshFace([113, 145, 819])
MeshFace([319, 683, 399])
MeshFace([918, 1090, 934])
MeshFace([189, 695, 345])
MeshFace([101, 682, 179])
MeshFace([96, 747, 248, 681, 467])
MeshFace([174, 729, 394])
MeshFace([433, 828, 1190])
MeshFace([442, 1058, 861])
MeshFace([297, 458, 978])
MeshFace([309, 420, 777])
MeshFace([4, 891, 659])
MeshFace([430, 475, 643])
MeshFace([295, 517, 812])
MeshFace([262, 996, 882, 313, 1104])
MeshFace([354, 803, 390])
MeshFace([56, 976, 732])
MeshFace([143, 784, 650])
MeshFace([152, 614, 555])
MeshFace([88, 430, 325])
MeshFace([391, 1006, 885, 745, 1132])
MeshFace([324, 326, 611])
MeshFace([187, 484, 726])
MeshFace([110, 910, 1101])
MeshFace([163, 687, 239])
MeshFace([96, 720, 893, 132, 994])
MeshFace([116, 354, 803])
MeshFace([81, 914, 783])
MeshFace([182, 984, 546, 847, 185])
MeshFace([295, 812, 829, 1035, 1124])
MeshFace([486, 698, 903])
MeshFace([81, 676, 783])
MeshFace([44, 1009, 1111])
MeshFace([72, 122, 670])
MeshFace([274, 786, 361, 982, 316])
MeshFace([56, 76, 197, 183, 293])
MeshFace([126, 676, 530])
MeshFace([340, 439, 1096])
MeshFace([222, 920, 295])
MeshFace([12, 232, 239])
MeshFace([106, 675, 308])
MeshFace([114, 673, 756])
MeshFace([142, 954, 219])
MeshFace([0, 392, 278])
MeshFace([733, 792, 1167])
MeshFace([11, 1186, 184, 200, 947])
MeshFace([135, 296, 228, 873, 598])
MeshFace([54, 1169, 577, 321, 271])
MeshFace([263, 965, 273])
MeshFace([121, 928, 821])
MeshFace([104, 1181, 942])
MeshFace([766, 1016, 897])
MeshFace([27, 215, 66, 883, 623])
