(9730, 5639, 12830, 7199, 4133, 14375, 2091, 2607, 562, 13881, 5696, 11333, 587, 7243, 13391, 11348, 8790, 11351, 5725, 7773, 11878, 5225, 10862, 7792, 3185, 119, 11384, 13431, 10365, 13441, 6790, 6793, 9354, 13963, 5261, 7827, 7828, 7832, 1695, 4770, 12452, 177, 178, 11962, 3771, 4284, 8892, 2242, 6851, 9929, 714, 4824, 7897, 9434, 6878, 5352, 9457, 7931, 4358, 8970, 13076, 4885, 2328, 1317, 1829, 4399, 9010, 3380, 5941, 13622, 1848, 1337, 10554, 6459, 4415, 10052, 5958, 4935, 14151, 338, 12115, 3416, 3931, 7015, 7016, 14193, 6004, 11645, 4478, 13182, 1920, 9094, 1420, 10646, 14235, 8609, 1443, 5032, 10665, 433, 8627, 3508, 10163, 12213, 14266, 3520, 2497, 6592, 11715, 6597, 10188, 465, 12256, 5601, 14304, 8163, 3565, 5621, 6647, 8696)->[0, (3-1*r5), -2, (-1+1*r5)]
(3073, 12807, 520, 9224, 2058, 1037, 6684, 6175, 9764, 6191, 8239, 10804, 9273, 14393, 6717, 3653, 1609, 6732, 5709, 1104, 6227, 6228, 7764, 4708, 13926, 623, 10873, 2682, 7291, 3711, 4224, 3713, 4740, 7812, 11399, 4232, 6285, 5262, 1168, 9873, 10391, 12445, 6304, 13477, 13994, 10416, 9394, 1715, 1718, 6839, 6331, 7871, 7361, 8391, 4808, 1230, 1744, 721, 10448, 3795, 4309, 4822, 9947, 14044, 4836, 3815, 1267, 3831, 2298, 6400, 7941, 2318, 5902, 6937, 7450, 11556, 4905, 13610, 816, 10040, 1338, 7488, 8007, 12107, 9549, 13134, 13147, 1893, 4966, 873, 8041, 3440, 9588, 3962, 1403, 9085, 9096, 3477, 6553, 12185, 12707, 12196, 956, 4552, 458, 1997, 5072, 4050, 2003, 4059, 988, 10718, 2019, 8676, 3570, 13810, 1524, 13301, 9209, 3581)->[-2, (1-1*r5), 0, (-3+1*r5)]
(9220, 11781, 8710, 7177, 10763, 3599, 16, 10767, 4629, 8218, 3612, 8734, 3104, 9761, 11296, 4131, 13859, 10277, 12326, 13877, 12860, 10302, 13377, 11332, 10311, 80, 8275, 10842, 12388, 11368, 2157, 1137, 11388, 10368, 2693, 10895, 8852, 10390, 5795, 4264, 6314, 5306, 9917, 9918, 11456, 5827, 12488, 7881, 7374, 4823, 7383, 9956, 2285, 1271, 1784, 6908, 13052, 14078, 11010, 1289, 6922, 2844, 4902, 3368, 10744, 6957, 3890, 12083, 821, 1856, 8002, 13127, 328, 1867, 4941, 10063, 5458, 5479, 1896, 7529, 2925, 9080, 12155, 894, 8577, 5506, 9091, 389, 11145, 11150, 8083, 8596, 8096, 1953, 8611, 6058, 7083, 7595, 7085, 7598, 14253, 1968, 12721, 9150, 13759, 961, 8135, 5581, 12750, 9688, 474, 9188, 7655, 8682, 496, 10232, 3578, 2555, 8701, 2559)->[0, 0, (2-2*r5), 0]
(2049, 10241, 13831, 9, 13323, 14347, 5646, 17, 8210, 9748, 11797, 3101, 2601, 10284, 563, 2612, 3139, 8263, 12369, 7259, 1118, 11369, 9325, 8814, 12916, 9847, 7289, 4734, 2691, 4757, 13973, 664, 9882, 11418, 2205, 158, 2719, 11421, 10917, 11947, 9397, 12471, 1721, 6332, 1215, 7873, 707, 2757, 9420, 13007, 6352, 8915, 216, 13531, 5852, 5855, 6879, 10465, 13023, 12521, 3819, 5356, 9963, 7923, 12031, 3331, 1808, 11025, 14101, 13591, 9499, 10020, 2853, 13608, 7981, 9014, 11065, 5947, 13122, 11076, 11597, 13133, 10068, 1878, 6999, 7512, 12632, 14181, 2923, 366, 13169, 3442, 12658, 11129, 7549, 382, 1414, 3977, 3990, 10140, 11677, 7587, 10659, 8626, 948, 10679, 1468, 3517, 14268, 13765, 12230, 10711, 2524, 3037, 10212, 5095, 10728, 8681, 8685, 12274)->[(-1+1*r5), (1-1*r5), (1-1*r5), (1-1*r5)]
(6657, 2051, 7697, 12818, 1045, 2592, 6693, 12840, 13353, 51, 11835, 2109, 11840, 3649, 11331, 3141, 2119, 12381, 11360, 3169, 5221, 7781, 6759, 7787, 2671, 9328, 10357, 630, 11382, 1658, 6269, 8830, 4237, 4749, 10894, 666, 4762, 10915, 12969, 13996, 3764, 3766, 7864, 5310, 7360, 708, 4805, 14027, 1740, 8400, 3282, 5848, 12514, 241, 8441, 5376, 6412, 13584, 2321, 7441, 14098, 1824, 10021, 2854, 813, 12591, 1330, 2867, 12594, 5942, 7483, 3901, 1343, 14152, 13132, 337, 11601, 4949, 9558, 343, 2904, 12640, 7521, 12138, 3954, 3444, 2430, 2434, 6531, 8578, 3976, 2447, 5527, 6040, 2463, 2471, 14252, 1966, 12211, 14260, 8126, 3518, 11711, 3532, 8656, 8145, 12240, 9174, 13271, 13282, 14306, 13284, 4069, 6630, 2535, 13290, 14321, 5106, 12792, 1532)->[0, (-1+1*r5), (3-1*r5), 2]
(7683, 11272, 11273, 14, 14352, 1042, 5653, 5143, 8728, 8219, 8231, 12327, 1078, 10814, 2112, 3658, 8779, 3665, 12377, 2140, 10854, 2159, 5232, 12409, 8832, 4738, 7810, 7300, 2183, 7303, 2699, 1676, 4250, 5278, 5288, 11944, 13490, 7859, 11457, 2251, 11981, 9425, 12504, 10969, 3803, 14043, 12509, 10979, 14053, 748, 9964, 6897, 1778, 14072, 11008, 13572, 5897, 1802, 8460, 2831, 5393, 6420, 5404, 12577, 5922, 7459, 13095, 2347, 9018, 3387, 1349, 3910, 5957, 8006, 13640, 12108, 12627, 11095, 352, 10601, 10604, 11118, 8049, 1906, 4979, 8055, 5496, 6526, 2433, 6530, 11653, 5523, 5526, 2978, 1446, 1964, 8630, 13238, 3521, 1474, 1987, 6082, 453, 455, 6091, 4556, 9170, 470, 8664, 6617, 10201, 12257, 7656, 1513, 14315, 2545, 4081, 1012, 2550, 5118)->[-2, (3-1*r5), (-1+1*r5), 0]
(9217, 4099, 11271, 11790, 14351, 9233, 10769, 1555, 3603, 12308, 10777, 1058, 10793, 9781, 4152, 570, 7742, 4672, 1094, 3654, 72, 9291, 9808, 6248, 4716, 13421, 9839, 3192, 5257, 10890, 9362, 660, 3735, 5784, 9879, 5802, 12470, 5816, 11448, 6845, 6850, 4294, 13002, 1739, 6860, 4819, 11988, 5336, 11484, 4322, 3813, 235, 3824, 753, 242, 3825, 11507, 3832, 9468, 3836, 2812, 7936, 258, 10507, 9489, 7448, 10523, 13597, 8990, 2335, 6955, 13614, 13616, 6451, 3895, 11578, 14143, 3403, 10061, 13135, 13137, 12119, 3935, 12128, 13664, 7022, 14194, 6519, 6013, 8072, 6027, 2956, 7052, 14229, 9111, 8093, 7585, 2982, 4520, 11176, 12716, 9134, 5040, 5552, 6576, 12218, 3005, 4543, 9664, 14288, 5585, 5595, 9702, 13289, 10220, 7149, 12278, 11257, 5115, 7166)->[(-1+1*r5), (3-1*r5), 0, 2]
(10240, 5645, 11281, 8724, 4632, 9247, 8224, 7722, 11819, 8236, 2113, 13899, 8294, 1134, 8302, 8309, 4214, 12405, 13429, 1657, 2180, 3208, 4236, 9869, 12432, 3219, 12437, 5800, 684, 9389, 13484, 11955, 1720, 186, 8890, 11965, 2750, 706, 1733, 9414, 9416, 1746, 4306, 725, 10973, 13021, 736, 7399, 3312, 14080, 5383, 10503, 270, 1807, 785, 4377, 12058, 7964, 1313, 5921, 297, 12585, 4908, 12077, 9020, 9023, 3392, 3904, 331, 6479, 2900, 8533, 4438, 11611, 8541, 863, 4960, 12639, 14176, 3939, 3949, 879, 7025, 8568, 7544, 14202, 1415, 12680, 2448, 3984, 14224, 1433, 5531, 8095, 9121, 8103, 9645, 11695, 12722, 4021, 6075, 11195, 13244, 4030, 9151, 13253, 10710, 12247, 8152, 2522, 11230, 14302, 12774, 1000, 9194, 14314, 4084, 8695, 12284, 13821)->[0, (1-1*r5), (-3+1*r5), 2]
(12288, 9229, 8211, 12307, 8216, 1565, 2084, 8743, 10792, 553, 6188, 13871, 3122, 1077, 3126, 4669, 3137, 9284, 4683, 7759, 9807, 7254, 13401, 1114, 2659, 5226, 13930, 3695, 13427, 1653, 11916, 8845, 13453, 3220, 6292, 11412, 11415, 7323, 6302, 7332, 10414, 13486, 1202, 14004, 5819, 12993, 6338, 2755, 13508, 5326, 5838, 8407, 2266, 10972, 10477, 7925, 2296, 14075, 5377, 14081, 9477, 3334, 6413, 272, 11028, 2840, 6424, 12572, 6944, 7968, 3362, 8993, 9508, 3367, 4911, 9525, 10054, 6472, 8524, 12121, 9050, 13660, 5472, 4963, 5485, 8557, 12142, 4466, 12663, 12160, 11139, 10629, 8074, 3981, 3983, 9615, 12694, 8600, 7072, 14246, 6057, 4011, 7087, 13233, 14333, 8632, 3513, 6074, 6589, 8127, 7113, 13258, 3531, 4053, 14300, 495, 13299, 3067, 9724, 7165)->[(1-1*r5), (-1+1*r5), (-1+1*r5), (1-1*r5)]
(3586, 7170, 10755, 6159, 10261, 2596, 5156, 2090, 47, 8241, 3650, 9293, 3668, 12380, 3166, 11872, 3172, 5732, 6757, 5735, 111, 7284, 2165, 6773, 9332, 11894, 11897, 12922, 6268, 2172, 2690, 132, 12421, 136, 8841, 13960, 670, 4255, 677, 1199, 4783, 2738, 9913, 2234, 12474, 9916, 2241, 1218, 9926, 5320, 12490, 1747, 1749, 6361, 3290, 14047, 11493, 3303, 12012, 2805, 2811, 11005, 263, 1811, 791, 5399, 8984, 3354, 11032, 5923, 8487, 4910, 5938, 1333, 3897, 14139, 6983, 3402, 10580, 14166, 3419, 4447, 2912, 7008, 8545, 9065, 7533, 11630, 13171, 1913, 9594, 893, 6532, 4485, 9607, 12681, 11658, 11660, 6541, 6043, 419, 11175, 10668, 7094, 11704, 3002, 2500, 6084, 12743, 11214, 2523, 479, 14303, 7652, 9191, 13800, 9706, 12272, 3569, 4083)->[0, (-2+2*r5), 0, 0]
(11264, 10754, 7689, 6158, 12815, 13840, 13329, 4630, 5667, 1065, 1577, 8234, 10807, 14391, 14392, 11322, 9787, 2622, 10310, 3143, 13385, 11339, 3661, 2126, 7249, 602, 7258, 8806, 7285, 7287, 5240, 9341, 9854, 9859, 8326, 135, 12422, 5771, 5777, 6295, 11930, 13471, 10411, 6329, 12476, 9411, 4809, 204, 5325, 10454, 4317, 9438, 2273, 2278, 9967, 756, 1786, 6911, 13575, 3848, 12042, 5392, 8464, 12561, 7955, 2326, 2839, 10519, 12054, 5402, 13599, 4384, 3361, 4898, 2339, 1316, 14115, 5927, 12074, 12587, 1346, 9538, 11075, 8023, 9061, 1386, 14188, 9070, 7027, 14196, 9081, 12668, 12672, 13199, 5012, 12693, 12696, 14240, 930, 9636, 10148, 8115, 6069, 4026, 11706, 10688, 13249, 10179, 4550, 12235, 5580, 9682, 4563, 4056, 5592, 2018, 5093, 1002, 7147, 9707)->[0, (3-1*r5), 2, (-1+1*r5)]
(12801, 6148, 10756, 4108, 4622, 13331, 5658, 6685, 11807, 11808, 7210, 10794, 1582, 5170, 13376, 4674, 12354, 5190, 6727, 11850, 6226, 8792, 7770, 1636, 13925, 1131, 11372, 3697, 11377, 11379, 5750, 1163, 13965, 8847, 1685, 3222, 3734, 9878, 10904, 5276, 3237, 4779, 7345, 693, 5307, 12991, 7369, 13519, 13022, 4833, 9955, 13541, 1256, 12010, 1771, 238, 8943, 9971, 1782, 1274, 9978, 1277, 9470, 12548, 1287, 3852, 3344, 4376, 2329, 3874, 13617, 11058, 7476, 9013, 7991, 8507, 4931, 8003, 3916, 4428, 11087, 11606, 2908, 9059, 10596, 7525, 7020, 5997, 13676, 8060, 6019, 13699, 4487, 12682, 11148, 1939, 11668, 13204, 10135, 12697, 1950, 3493, 8104, 9649, 2997, 11205, 8138, 6603, 13771, 8142, 2519, 5598, 11743, 5090, 11237, 10735, 3056, 2547, 6132, 3064)->[(1-1*r5), (-3+1*r5), 0, 2]
(8707, 13316, 14341, 12295, 528, 3600, 6164, 12312, 5154, 10275, 14370, 5671, 4137, 5164, 1069, 11823, 1587, 6196, 5685, 7736, 12350, 10304, 1091, 4678, 5194, 10314, 6221, 13389, 9303, 7772, 12900, 11365, 6766, 11376, 7794, 4727, 2168, 642, 5254, 6791, 151, 11928, 665, 12961, 3751, 12461, 4784, 4273, 6835, 182, 10422, 7866, 13499, 8385, 11971, 5833, 9421, 13524, 7917, 10478, 4853, 4856, 3843, 3851, 1809, 8980, 11029, 5910, 10006, 3868, 3880, 11048, 4397, 12592, 2356, 5431, 11576, 2885, 5450, 8012, 5456, 6996, 3940, 2414, 6003, 372, 8068, 12678, 1426, 8082, 7572, 7573, 10648, 14237, 9119, 2976, 3491, 14244, 13734, 13224, 5037, 943, 1969, 9143, 5051, 7617, 8644, 7109, 6607, 1489, 6613, 12762, 11229, 2016, 3041, 12770, 1510, 2032, 13814, 8187)->[(-1+1*r5), (-1+1*r5), (1-1*r5), (1-1*r5)]
(3074, 14340, 11275, 11787, 14353, 1043, 7700, 8725, 10263, 11800, 12314, 12828, 3108, 9252, 7725, 12338, 59, 12348, 13888, 6722, 7747, 10827, 7760, 8786, 2131, 9302, 88, 8799, 10336, 1124, 7286, 126, 4223, 10878, 3717, 12428, 7314, 4756, 5272, 3737, 3740, 1698, 9891, 13991, 8872, 4267, 9390, 3252, 10420, 5817, 14011, 6336, 7874, 11970, 14020, 11466, 7890, 14040, 12505, 1253, 7911, 6892, 11502, 13060, 6931, 11551, 11044, 2860, 3885, 9004, 7480, 12608, 1857, 8001, 7498, 335, 848, 12112, 10072, 9566, 4965, 4454, 9075, 7030, 6524, 3452, 10112, 12165, 7558, 5002, 1431, 7575, 5017, 9124, 1963, 3503, 12209, 11192, 12216, 8123, 12733, 12735, 12736, 962, 4549, 2502, 12742, 5070, 4562, 6098, 12244, 13269, 13783, 11740, 11745, 9196, 10223, 8179, 14323, 8694)->[(3-1*r5), (-1+1*r5), 2, 0]
(5633, 2050, 3078, 3598, 4628, 2069, 12822, 3113, 10300, 4158, 2120, 12877, 6734, 3159, 4696, 8298, 10356, 2169, 3195, 4732, 12420, 13961, 7818, 11918, 1171, 10906, 2716, 4259, 5284, 5803, 6317, 10933, 7863, 3259, 1221, 8902, 5834, 8907, 7884, 13004, 3798, 9953, 9453, 7409, 13045, 3830, 759, 7930, 6912, 774, 1798, 2314, 4363, 781, 7437, 1813, 14103, 280, 1821, 802, 3363, 10530, 4389, 14118, 4906, 3883, 9009, 7474, 10044, 317, 2367, 11071, 11258, 9032, 12619, 6988, 5970, 12114, 4957, 1891, 4452, 9060, 3946, 7530, 367, 13680, 9589, 14197, 2937, 6017, 12687, 14225, 1428, 13720, 1948, 3997, 7580, 10146, 14243, 12199, 3502, 4531, 1977, 10685, 1983, 1472, 6080, 13760, 11719, 5073, 472, 1497, 6619, 3554, 12771, 4073, 5612, 1518, 9722, 10749)->[-2, (3-1*r5), (1-1*r5), 0]
(7171, 2052, 3077, 12817, 7709, 11298, 12324, 2088, 5675, 13873, 5682, 7220, 9275, 8260, 6214, 8775, 11337, 12373, 1629, 9833, 4714, 10345, 10869, 6262, 8823, 120, 3193, 8826, 10870, 13942, 127, 10884, 3217, 13970, 13465, 160, 3746, 8357, 12973, 9903, 10929, 7347, 12987, 14012, 6340, 715, 6862, 2270, 14046, 1766, 3305, 9462, 9464, 761, 8967, 5389, 12560, 13073, 277, 13079, 14106, 3355, 5408, 8994, 5928, 9518, 815, 12593, 4921, 10553, 6460, 14142, 11586, 14146, 7494, 4936, 2894, 4945, 8022, 8534, 13659, 10589, 5471, 9055, 10592, 877, 6511, 14191, 6515, 4980, 6005, 10104, 2425, 5504, 7560, 11664, 3474, 8090, 414, 2974, 12191, 9635, 13731, 6565, 2470, 10150, 7082, 10677, 13245, 10178, 3527, 3031, 10204, 10716, 1508, 2537, 6124, 3573, 9206, 10231)->[2, (-3+1*r5), (1-1*r5), 0]
(6660, 9738, 6670, 4631, 10775, 3097, 3613, 6192, 1585, 6706, 3635, 5174, 5176, 58, 12864, 11334, 585, 12873, 1111, 601, 609, 614, 5229, 4206, 4220, 129, 1667, 8838, 7815, 7309, 4238, 9870, 13455, 13966, 1682, 3218, 13460, 13461, 4763, 13474, 9380, 682, 179, 10932, 11966, 4289, 7377, 10962, 13011, 215, 11488, 737, 7906, 2282, 13548, 7411, 6388, 4344, 10499, 14083, 12549, 12044, 1293, 5901, 6415, 7440, 13580, 13587, 789, 7958, 5911, 286, 2338, 11047, 1323, 812, 8491, 13628, 10566, 6984, 8013, 4435, 13148, 8542, 14177, 10594, 14184, 3950, 13682, 2933, 10109, 11136, 11651, 388, 10628, 905, 2953, 13706, 12172, 13708, 3476, 12187, 12704, 5540, 12202, 8107, 6581, 5048, 13755, 3004, 10176, 6085, 12236, 3537, 13268, 9184, 8678, 2549, 13310, 13311)->[0, (-3+1*r5), -2, (-1+1*r5)]
(13, 8206, 4113, 11282, 3094, 1050, 4122, 6682, 8732, 9243, 10269, 4128, 11299, 11816, 7213, 10799, 4656, 3634, 5686, 9274, 5181, 10307, 13381, 8780, 4177, 11858, 103, 1639, 2151, 8299, 11888, 3700, 12924, 11906, 7299, 7820, 1169, 12439, 10403, 12970, 12978, 5299, 7862, 2746, 9408, 9409, 8899, 12484, 8903, 2766, 1745, 6354, 13532, 8413, 12001, 12518, 10474, 8941, 8442, 4348, 10496, 5382, 2312, 6409, 8971, 5903, 11540, 12061, 11041, 2344, 12075, 6956, 13102, 14130, 1846, 4410, 8514, 4420, 8005, 1873, 7505, 9042, 11603, 9557, 13138, 2396, 14172, 8553, 11628, 6000, 1914, 8576, 6536, 394, 909, 6034, 7063, 3480, 12190, 1441, 10155, 13227, 1457, 10675, 1975, 11193, 13757, 5575, 984, 9700, 14309, 12779, 492, 12782, 13294, 10736, 5110, 3575, 8184, 2047)->[2, (-3+1*r5), (-1+1*r5), 0]
(7681, 4104, 7179, 8207, 4112, 6675, 533, 9749, 13338, 2588, 8733, 10783, 6178, 3109, 7208, 1067, 10797, 3133, 5693, 1602, 4676, 4172, 10828, 10320, 12880, 4692, 13400, 2649, 13914, 1125, 12901, 6253, 2160, 2164, 13435, 647, 7816, 10891, 1164, 11408, 3733, 9880, 9886, 12964, 6313, 6316, 2224, 2737, 6337, 7365, 14021, 1225, 5839, 3797, 1750, 8405, 8917, 1241, 1251, 228, 1767, 12008, 2798, 8959, 2834, 12564, 1815, 797, 1310, 12574, 7456, 3877, 6951, 5421, 302, 3375, 13625, 1854, 321, 14147, 4432, 2389, 1881, 3421, 1888, 13153, 5478, 13159, 13165, 370, 1397, 8566, 1911, 13687, 13185, 9108, 412, 5533, 13724, 4001, 932, 10667, 5558, 9142, 11190, 5053, 5063, 5067, 3022, 5582, 9166, 7636, 5593, 3036, 11741, 2023, 2031, 7151, 1529, 7675)->[-2, (1-1*r5), 0, (3-1*r5)]
(5635, 10246, 3592, 6155, 13328, 13841, 6681, 4126, 8228, 41, 1070, 1584, 9777, 5175, 2619, 9788, 7229, 3136, 2114, 10306, 1097, 12362, 2125, 2638, 11346, 1107, 1620, 7253, 1112, 4185, 5741, 6772, 1152, 8320, 1159, 10378, 7307, 10384, 152, 6297, 6812, 4767, 11939, 1197, 175, 2735, 184, 697, 3769, 701, 10434, 5317, 10959, 11983, 14033, 11474, 7381, 6870, 4825, 5338, 10457, 4828, 11994, 1759, 7910, 14055, 4331, 4843, 3821, 6384, 13556, 13559, 6392, 6402, 2819, 3847, 2827, 5900, 5394, 11544, 10019, 10022, 295, 2343, 9511, 4913, 9522, 14133, 8517, 10060, 9554, 8536, 11613, 12127, 3427, 2415, 3439, 4976, 11638, 10633, 8587, 397, 10131, 1432, 7583, 1962, 4033, 5569, 1483, 13772, 13262, 14290, 6103, 9691, 5597, 7134, 12768, 6129, 12279, 3065)->[(3-1*r5), 0, (1-1*r5), 2]
(5632, 8192, 13318, 14343, 5128, 1548, 9743, 6674, 5651, 14357, 13850, 8750, 6709, 1592, 6208, 7232, 5187, 10309, 5706, 2639, 2647, 13424, 6257, 8307, 8828, 8833, 6275, 10376, 9359, 8848, 7831, 1691, 4252, 10395, 11931, 9375, 13467, 6312, 2740, 2749, 1726, 12989, 12992, 10953, 11478, 4826, 11497, 1258, 1259, 3306, 5357, 8427, 14060, 2301, 9988, 13581, 6416, 273, 12051, 3863, 5914, 5916, 289, 4391, 6952, 7975, 6442, 13099, 4406, 9527, 5432, 3909, 1862, 10059, 14164, 14165, 9047, 8024, 2398, 868, 13156, 1905, 4978, 9585, 12152, 8579, 2436, 14221, 11674, 7582, 5026, 5029, 12197, 425, 939, 4526, 13239, 13753, 2490, 3011, 10190, 10704, 12753, 3539, 9686, 7639, 4569, 11232, 8673, 11235, 2533, 9703, 1003, 11247, 6642, 12787, 10743, 3576, 8189, 9214)->[(1-1*r5), 2, (-3+1*r5), 0]
(13315, 2057, 7691, 12310, 2583, 13334, 6182, 4141, 10286, 561, 7729, 3123, 7219, 8243, 4668, 11839, 6723, 8774, 4679, 5191, 12358, 1106, 7766, 6743, 4184, 2655, 2150, 8812, 3693, 12919, 11389, 639, 11392, 6785, 11907, 10887, 12935, 9358, 143, 1170, 9876, 12951, 5785, 13980, 159, 5792, 13985, 2724, 6308, 1190, 11428, 8363, 11954, 1203, 13500, 702, 8894, 10435, 198, 10439, 9934, 11984, 2272, 227, 8422, 6375, 13037, 11503, 7417, 10498, 12547, 13062, 276, 3861, 5913, 4380, 12576, 1831, 5932, 14127, 3377, 5430, 9015, 13110, 4922, 1851, 11588, 13637, 6982, 8523, 1360, 7506, 3923, 5459, 14163, 5482, 7537, 11122, 906, 10645, 10144, 11684, 11174, 14250, 8111, 7600, 5046, 2509, 13278, 7648, 4066, 6121, 7145, 11246, 13808, 1010, 2036, 1013, 4602, 13823)->[(-1+1*r5), 0, -2, (-3+1*r5)]
(6658, 10244, 9736, 1033, 3087, 3093, 5654, 1060, 6187, 10287, 14395, 11837, 8254, 12872, 1098, 2127, 4175, 12367, 4690, 10323, 11870, 13407, 2658, 7268, 102, 6758, 4715, 10347, 10353, 11395, 133, 8327, 4747, 2196, 3223, 4759, 10905, 9887, 7848, 2220, 173, 4271, 3251, 4804, 3275, 1742, 7889, 4820, 6357, 1238, 1247, 5347, 6886, 11499, 3309, 239, 8947, 14067, 5879, 14074, 2305, 4353, 6913, 12037, 12551, 11020, 11538, 3347, 2334, 11550, 13598, 14114, 3365, 3366, 2856, 11571, 2868, 13116, 318, 12102, 11082, 5965, 9556, 13658, 4956, 12643, 5476, 11620, 8569, 2943, 12162, 14212, 2952, 907, 7054, 1424, 4498, 3991, 12700, 9132, 5549, 5553, 3506, 5554, 12734, 10709, 3032, 7644, 10722, 1511, 3560, 490, 13802, 2028, 1009, 7153, 12275, 11765, 2038, 11259)->[(-3+1*r5), 0, (1-1*r5), -2]
(5124, 4119, 12321, 10276, 1576, 5672, 6707, 9780, 14388, 1590, 8758, 2627, 13904, 6229, 13909, 8280, 9304, 9315, 9830, 8297, 5740, 8819, 9334, 3703, 7297, 8837, 3209, 7308, 8334, 10399, 5282, 10402, 1706, 3759, 176, 6834, 6324, 6837, 4790, 8378, 6844, 9920, 7883, 4815, 5847, 13020, 1245, 5351, 13054, 3846, 13063, 3338, 8703, 782, 4878, 2320, 8463, 9492, 3864, 6425, 2843, 1314, 6948, 296, 2346, 7986, 13620, 4923, 7487, 6976, 4417, 1859, 3405, 4942, 8531, 1877, 13143, 5976, 11098, 1383, 11114, 12141, 2427, 9083, 8573, 3966, 2435, 6023, 2440, 6544, 7064, 11161, 4507, 7073, 5547, 940, 9652, 1974, 12731, 11708, 959, 13763, 11722, 973, 462, 5071, 6608, 11726, 2514, 2004, 13785, 12764, 13790, 4065, 7137, 3047, 9193, 13296, 499, 4607)->[(-1+1*r5), -2, (-3+1*r5), 0]
(515, 13319, 6665, 10249, 4619, 525, 3085, 5136, 7190, 7194, 8735, 3621, 6701, 3630, 7214, 13359, 10810, 2621, 579, 2116, 70, 10826, 4686, 5200, 7256, 8281, 12379, 11871, 1635, 10851, 13413, 9323, 12397, 2670, 4211, 8822, 3722, 13962, 2700, 1677, 4240, 12433, 1686, 7834, 6811, 1180, 6814, 1707, 11951, 5811, 14007, 10937, 196, 2245, 3271, 2250, 5854, 7397, 10471, 9962, 11498, 6380, 13557, 12025, 3838, 4867, 9993, 11532, 7438, 5907, 7455, 10018, 805, 3381, 2371, 1352, 4425, 7501, 9040, 1874, 3924, 5468, 4445, 11102, 9056, 355, 3436, 3445, 8565, 10106, 6011, 4987, 10624, 11649, 2957, 6029, 3472, 12690, 8084, 10139, 10652, 3998, 5541, 3497, 4028, 445, 9149, 1990, 1479, 1480, 12246, 1504, 4576, 4581, 11238, 11752, 3049, 1521, 10225, 13303)->[(1-1*r5), 2, (3-1*r5), 0]
(6145, 2562, 3, 8709, 8204, 1020, 4114, 7192, 7201, 10274, 5673, 11315, 7734, 5687, 9784, 1084, 60, 12349, 6721, 13383, 13898, 1614, 11342, 592, 2132, 85, 10837, 6233, 6236, 93, 11884, 110, 1141, 4219, 2684, 1151, 9344, 10371, 3721, 1675, 6299, 3230, 8863, 685, 12477, 2239, 11969, 14018, 5828, 7879, 11978, 9424, 14035, 13016, 12508, 2782, 11501, 4341, 12023, 14073, 12550, 265, 7945, 5909, 6936, 3353, 8473, 284, 4893, 10015, 13605, 7463, 6440, 11559, 7469, 828, 6462, 10560, 2886, 1864, 9544, 9547, 12113, 11093, 11610, 6504, 3441, 13173, 9590, 3449, 14205, 14209, 12164, 2443, 2961, 924, 10143, 4517, 5033, 4529, 10166, 3001, 1466, 12732, 10173, 3523, 964, 5068, 3023, 10705, 9683, 9692, 4076, 9712, 6646, 14329, 506, 9212, 11773, 2558)->[2, 0, (-3+1*r5), (-1+1*r5)]
(1025, 2572, 9236, 4635, 13856, 2594, 14376, 9263, 10801, 10803, 2108, 13886, 7235, 6730, 8782, 8789, 12891, 11356, 7785, 1130, 4718, 4721, 12413, 6270, 8322, 2182, 4745, 1693, 3229, 2207, 3749, 3752, 3246, 9904, 9905, 3770, 12475, 197, 8394, 13517, 14031, 3281, 11986, 2260, 9941, 729, 5851, 9949, 1264, 2801, 5872, 758, 9465, 4863, 8962, 3333, 6918, 7431, 9994, 2830, 784, 9488, 786, 9494, 279, 14111, 1836, 11577, 3898, 10050, 2375, 12621, 13648, 10581, 10071, 1884, 11100, 1376, 6498, 7014, 9067, 2926, 2429, 3454, 3459, 2950, 8073, 6538, 13201, 3478, 8086, 4505, 3995, 8110, 431, 11184, 12210, 12726, 3000, 10681, 8132, 6086, 8648, 2505, 2506, 3019, 1998, 2511, 13265, 10712, 13276, 5087, 992, 6624, 7649, 6115, 11748, 5622, 3577, 11772)->[0, (3-1*r5), 2, (1-1*r5)]
(10250, 4620, 7702, 23, 5656, 7195, 9245, 14365, 7713, 11300, 37, 9256, 8746, 6190, 2095, 5679, 6704, 12342, 8763, 5695, 8258, 2118, 8266, 2637, 7246, 7247, 2133, 12889, 7775, 5728, 13924, 1138, 9843, 9339, 6779, 2694, 10379, 7823, 2705, 13457, 2710, 9368, 7326, 3750, 2727, 10918, 8875, 10923, 3247, 9909, 8889, 8382, 12480, 4807, 7370, 10444, 13006, 211, 11477, 13019, 11486, 10463, 14049, 10982, 10472, 10988, 11505, 12536, 13056, 2306, 4367, 10000, 11535, 7954, 2845, 7965, 8999, 10541, 11566, 2352, 6454, 11069, 3390, 2897, 3927, 6488, 5977, 354, 8550, 10089, 7018, 3947, 1900, 7532, 10090, 13177, 6012, 1412, 902, 6535, 14233, 1437, 11172, 13222, 1450, 2491, 7102, 9159, 4058, 3038, 5599, 10720, 12255, 13285, 13292, 4590, 1519, 5108, 9721, 1019)->[0, 0, (-2+2*r5), 0]
