MeshFace([149, 327, 501, 224, 484])
MeshFace([65, 465, 154, 229, 236])
MeshFace([69, 167, 333, 541, 453])
MeshFace([34, 169, 77, 96, 53])
MeshFace([307, 346, 507, 389, 500])
MeshFace([15, 16, 487, 302, 288])
MeshFace([159, 387, 249, 322, 313])
MeshFace([48, 136, 91, 528, 444])
MeshFace([61, 429, 213, 412, 301])
MeshFace([127, 365, 598, 248, 355])
MeshFace([30, 526, 359, 260, 295])
MeshFace([147, 189, 230, 374, 238])
MeshFace([56, 534, 196, 477, 375])
MeshFace([58, 296, 101, 214, 190])
MeshFace([5, 275, 282, 526, 30])
MeshFace([83, 121, 130, 595, 560])
MeshFace([1, 489, 533, 469, 171])
MeshFace([44, 297, 368, 524, 187])
MeshFace([26, 581, 416, 334, 413])
MeshFace([222, 303, 241, 325, 324])
MeshFace([27, 386, 242, 321, 283])
MeshFace([127, 153, 447, 455, 417])
MeshFace([187, 524, 323, 586, 544])
MeshFace([179, 545, 296, 423, 437])
MeshFace([60, 578, 243, 79, 453])
MeshFace([20, 521, 315, 535, 291])
MeshFace([171, 219, 530, 326, 294])
MeshFace([115, 377, 371, 534, 304])
MeshFace([405, 569, 455, 417, 436])
MeshFace([44, 563, 482, 544, 187])
MeshFace([43, 478, 493, 111, 53])
MeshFace([12, 186, 478, 493, 290])
MeshFace([45, 560, 83, 445, 430])
MeshFace([0, 234, 250, 330, 109])
MeshFace([36, 70, 362, 518, 310])
MeshFace([183, 255, 305, 256, 595])
MeshFace([36, 236, 117, 403, 310])
MeshFace([196, 534, 371, 443, 439])
MeshFace([279, 572, 358, 573, 292])
MeshFace([77, 531, 352, 551, 169])
MeshFace([16, 428, 543, 270, 487])
MeshFace([60, 242, 406, 240, 578])
MeshFace([47, 259, 206, 200, 308])
MeshFace([31, 506, 517, 245, 98])
MeshFace([204, 429, 213, 549, 553])
MeshFace([134, 170, 553, 497, 347])
MeshFace([34, 276, 85, 43, 53])
MeshFace([14, 401, 247, 533, 287])
MeshFace([3, 344, 565, 383, 509])
MeshFace([129, 280, 151, 232, 212])
MeshFace([260, 359, 320, 424, 548])
MeshFace([141, 535, 365, 598, 446])
MeshFace([67, 437, 239, 462, 215])
MeshFace([203, 354, 264, 529, 348])
