-1.60596900239754-0.00024256326432588938*I	-1.5678308394218428-0.2323659843185058*I	-1.4638589025706665-0.43171430333728184*I	-1.318676627340987-0.5787426444805857*I	-1.1587625950966942-0.6705090618010623*I	-1.0036843945862433-0.7152589674175844*I	-0.864148571096534-0.7251769932403336*I	-0.7440559465115963-0.7117001266267781*I	-0.6433279254470349-0.6837305294271774*I	-0.5600407915019626-0.6475300002612465*I	-0.491678537929113-0.6072398750518805*I	-0.4357512271124631-0.5654851058181272*I	-0.3900470757315916-0.5238708019934679*I	-0.3527001340451558-0.4833398659363268*I	-0.3221761537393361-0.4444144168990165*I	-0.297228555026982-0.40735316654769727*I	-0.2768484810708983-0.37225197678550487*I	-0.26021881695457066-0.3391073252360695*I	-0.2466753847110234-0.3078560098813025*I	-0.23567560777476995-0.27839979729318776*I	-0.22677381199086294-0.25062059809207904*I	-0.21960201657339048-0.22438971845657257*I	-0.21385509597688562-0.1995734307354372*I	-0.20927934468664156-0.17603627355432966*I	-0.20566365585973417-0.1536429616885758*I	-0.2028326930958284-0.132259448669337*I	-0.20064157951568978-0.11175347118562352*I	-0.19897174764457928-0.09199477008151129*I	-0.1977276892183617-0.07285510034582378*I	-0.19683441899676699-0.054208094000770486*I	-0.19623552412902864-0.03592901331428077*I	-0.1958917135340485-0.01789441916237808*I	-0.19577981290524585+0.000018225024663337815*I	-0.1958921729900608+0.01793099347639055*I	-0.19623647433692798+0.03596596089764181*I	-0.1968359233471746+0.054245665260762375*I	-0.19772984481590855+0.07289354795114208*I	-0.1989746877959036+0.0920343497100828*I	-0.20064547717190448+0.1117944421208901*I	-0.20283776538853832+0.13230207420091686*I	-0.20567016994417603+0.15368750925747068*I	-0.20928762520687985+0.17608301454531594*I	-0.21386553460183688+0.1996226397461237*I	-0.2196150842251964+0.22444167174411497*I	-0.22679007460514183+0.25067557068514934*I	-0.2356957467012279+0.27845805791364125*I	-0.2467002231839459+0.3079178122766916*I	-0.26024935442373986+0.3391728936694009*I	-0.2768859375393814+0.37232148208592786*I	-0.29727442777103896+0.40742668701733875*I	-0.3222322885985899+0.44449187507079696*I	-0.3527688122258897+0.48342092706176537*I	-0.3901311134002697+0.5239547123858642*I	-0.435854076183928+0.5655704379602768*I	-0.4918043569254752+0.607324131694964*I	-0.5601944152043212+0.6476090149354499*I	-0.6435145851988007+0.6837975991968818*I	-0.7442804606055137+0.7117448629216586*I	-0.8644135391953586+0.7251840680452529*I	-1.0039867988215272+0.7152074261172868*I	-1.1590885329801934+0.6703738102663775*I	-1.3189955295953228+0.578500724184301*I	-1.464122111177299+0.4313577201355473*I	-1.567982181644456+0.23191690734408973*I
-1.7619974392100703-0.0002970908373947345*I	-1.7111218241345625-0.28313378715735704*I	-1.5750406923559348-0.5187373186261376*I	-1.3911915932072372-0.6821587711822718*I	-1.1965874592524706-0.7740290183781681*I	-1.0153453636833227-0.8094192037166973*I	-0.8582395391511539-0.8062401852190944*I	-0.7273641516766397-0.7793588852163574*I	-0.6205960008667878-0.7392713732777164*I	-0.5343550008652219-0.6927549291319474*I	-0.4649543601414478-0.6439449254631331*I	-0.40913187922736427-0.5952549752577877*I	-0.3641856610856781-0.5480275601047377*I	-0.327945954081102-0.5029570641140764*I	-0.29869332736871035-0.46035343883808866*I	-0.2750700140028769-0.4203028076800098*I	-0.25600154854515805-0.38276393001439923*I	-0.24063301444333515-0.3476255083685466*I	-0.22827923569919933-0.3147398328011919*I	-0.21838667377236043-0.28394222018170184*I	-0.2105045923323533-0.25506198279014336*I	-0.20426334011819447-0.22792839337244192*I	-0.19935800826361147-0.20237373733891686*I	-0.19553610490230194-0.17823470534986358*I	-0.19258821499806045-0.15535286795528958*I	-0.1903408730353444-0.13357466069688814*I	-0.18865107879815074-0.11275111699240829*I	-0.1874020426882966-0.0927374714651571*I	-0.18649986648509995-0.07339269023031587*I	-0.1858709557891186-0.0545789494763395*I	-0.18546002756402533-0.03616106805289751*I	-0.18522862489753128-0.018005895925827874*I	-0.18515408527259838+0.00001833717320385453*I	-0.18522893176142916+0.018042703662690722*I	-0.18546067188617665+0.03619827667559704*I	-0.18587199958092776+0.054616828606202567*I	-0.18650140483956337+0.07343151297662112*I	-0.18740420633103447+0.09277751571367043*I	-0.18865403760763466+0.11279266660693987*I	-0.1903448406722928+0.13361800662896922*I	-0.1925934548671752+0.155398309257192*I	-0.19554293778617368+0.17828255006852142*I	-0.19936682212727855+0.20242430321961807*I	-0.204274602794398+0.22798200820265047*I	-0.21051886807538694+0.2551189840368267*I	-0.21840464503049334+0.2840029532758527*I	-0.228301731923012+0.3148046469288746*I	-0.2406610503413651+0.3476947478199576*I	-0.2560363749285597+0.3828379178227086*I	-0.2751131851929581+0.42038181611709996*I	-0.29874678992061876+0.46043763777095376*I	-0.3280121618529018+0.5030464323576798*I	-0.364267720311951+0.5481217353071971*I	-0.40923372155633936+0.5953530024498245*I	-0.4650809255529587+0.6440448407395682*I	-0.5345123732172776+0.6928530819596211*I	-0.6207913512200073+0.7393613555889803*I	-0.7276051650070474+0.7794299322848802*I	-0.8585326775243461+0.8062750528330419*I	-1.015691884199178+0.8093920819335054*I	-1.196975993252915+0.7739054810420914*I	-1.3915877989871552+0.6819021900732588*I	-1.5753804434957388+0.5183270776448493*I	-1.711322680240372+0.28259237843464646*I
-1.948820933317563-0.00036886057315476994*I	-1.8795933898963062-0.3491665788081644*I	-1.6989058052107422-0.6283978900458445*I	-1.4646743336649937-0.8070337563343185*I	-1.2283476184522002-0.8935185553220695*I	-1.0182886713759312-0.913629913697577*I	-0.8435844928692481-0.8927268178558831*I	-0.703043331614135-0.8493479283355052*I	-0.5916516002917944-0.7952657515476141*I	-0.503792125952991-0.7373804449312998*I	-0.4344783225552243-0.6795115269013641*I	-0.37966035960272293-0.623651885329229*I	-0.3361733303679813-0.5707500384992866*I	-0.30158126945667074-0.5211728193841799*I	-0.27401506660231184-0.4749717418758085*I	-0.25203529712875733-0.432033889628627*I	-0.23452506766854925-0.39216621700960397*I	-0.2206093321200353-0.35514181571827724*I	-0.20959518697703408-0.3207245896756701*I	-0.20092802452466024-0.2886817664254883*I	-0.194159402170891-0.2587896499502498*I	-0.18892347140320997-0.23083571234028002*I	-0.1849196255720605-0.2046187915432761*I	-0.18189965291590482-0.1799483897199706*I	-0.17965814898864413-0.15664361464314716*I	-0.17802528797469028-0.13453204142574124*I	-0.17686130732084698-0.11344861781274124*I	-0.17605224895631919-0.0932346497498433*I	-0.17550664041898592-0.07373685929646948*I	-0.17515290251114124-0.05480648845646505*I	-0.17493734515366532-0.036298419972102036*I	-0.17482266613555636-0.01807029257471523*I	-0.17478690340155623+0.000018401401299096515*I	-0.17482281460554927+0.018107237389309173*I	-0.17493767173177024+0.036335791775383014*I	-0.175153467313209+0.0548445750703593*I	-0.17550753573261535+0.07377595324696856*I	-0.17605360182604696+0.09327505008512389*I	-0.17686328309789914+0.11349063189389906*I	-0.17802809496349098+0.13457598672605534*I	-0.1796620444113998+0.1566898206103932*I	-0.18190495054525296+0.179997199762262*I	-0.18492670556106797+0.20467056518027804*I	-0.18893279308655003+0.23089082750142073*I	-0.19417152094133486+0.2588485052745796*I	-0.20094361433415683+0.2887447831835953*I	-0.20961507061376777+0.32079221252593915*I	-0.22063452222909946+0.3552145108120595*I	-0.23455682258695845+0.39224446477070635*I	-0.25207519706967435+0.43211816749374793*I	-0.27406511758024144+0.47506248876042884*I	-0.3016440444521458+0.5212703675102447*I	-0.3362521589292384+0.57085448752459*I	-0.37975957635244323+0.623762875114027*I	-0.4346035764774059+0.6796278334043369*I	-0.5039507223040217+0.7374992713976588*I	-0.5918527635882017+0.7953815091268841*I	-0.7032980722793135+0.8494502119364216*I	-0.8439043045267105+0.8927972841226786*I	-1.0186814376572249+0.9136382152921887*I	-1.2288080954158558+0.8934192979695376*I	-1.4651673875862181+0.8067709394775867*I	-1.6993489949437706+0.6279286870532416*I	-1.8798648746844113+0.34850816199077056*I
-2.176724108372949-0.0004659491554039811*I	-2.0801803051381107-0.4370991169018883*I	-1.83617791142591-0.768568364880919*I	-1.5360369843967638-0.9584347124921648*I	-1.2502971167598835-1.0308862989441128*I	-1.0096211831452844-1.0278947294810692*I	-0.8183655848924001-0.9838739756070306*I	-0.6700970400668443-0.9207629577183635*I	-0.5560173964369778-0.8509207211210803*I	-0.4681695733764098-0.7807898639531723*I	-0.4002215643438735-0.7134888710457092*I	-0.3473802264339512-0.6503583742221078*I	-0.30608180920960054-0.5918205582351074*I	-0.27368318225685406-0.5378413238554837*I	-0.24821297037349432-0.48817412231860124*I	-0.22818601152849627-0.44248629345871*I	-0.21246946493247088-0.4004227393701844*I	-0.2001874334101309-0.3616363870927104*I	-0.19065325400420616-0.3258012309800607*I	-0.18332136550340342-0.29261643487108163*I	-0.177752961062942-0.2618060517401805*I	-0.17359134644650512-0.23311679858331766*I	-0.17054414218749064-0.20631516770652403*I	-0.16837031946474548-0.1811845184846065*I	-0.1668706541217861-0.15752244046050323*I	-0.16588060181870878-0.13513848360976596*I	-0.1652648956085567-0.11385224699294444*I	-0.16491338243333453-0.09349176579413658*I	-0.16473777138646062-0.0738921179021555*I	-0.16466907988107776-0.05489417210477808*I	-0.1646556446330868-0.03634341238152569*I	-0.16466162006023854-0.01808879083286511*I	-0.1646659230463825+0.00001841891745978183*I	-0.1646616048543594+0.018125778775482406*I	-0.16465564266184252+0.03638085183625997*I	-0.16466914887714498+0.05493236803316981*I	-0.16473800008619247+0.07393138116814812*I	-0.16491389317265542+0.09353241549398375*I	-0.16526584786051365+0.11389461280843086*I	-0.1658821967876977+0.13518290826161058*I	-0.16687314060151717+0.15756928237814943*I	-0.16837400130387647+0.18123415484131533*I	-0.17054938790169374+0.206367997984577*I	-0.1735986017861446+0.23317324881915205*I	-0.17776276571762312+0.26186657953323894*I	-0.18333437563777016+0.2926815350904366*I	-0.19067027303446255+0.32587144181398264*I	-0.20020945444038524+0.361712295557978*I	-0.21249772971126743+0.4005049844452845*I	-0.22822209285257572+0.4425755632835238*I	-0.24825888780764999+0.4882711387646155*I	-0.27374156511279785+0.5379468019927367*I	-0.3061561259956537+0.5919351174903974*I	-0.34747510567698486+0.6504823579776946*I	-0.4003432343272189+0.7136219939944085*I	-0.4683264366750715+0.7809305374720201*I	-0.5562206967935919+0.8510647842449324*I	-0.6703613881928651+0.9209013438293088*I	-0.8187085791793328+0.9839886100297035*I	-1.0100600817950214+1.027952011078965*I	-1.2508380968360258+1.030829191261696*I	-1.5366505672121213+0.9581811487341328*I	-1.8367627208271067+0.7680378364037213*I	-2.0805555281342643+0.43629029998164925*I
-2.461135555639424-0.0006017817986789018*I	-2.3222988586596083-0.557505836096491*I	-1.986289348688235-0.950407646674385*I	-1.599993771027799-1.1422898016803296*I	-1.25730162425284-1.1875704945578096*I	-0.9859128620158467-1.1515206367203776*I	-0.7806797757448688-1.0784032387027964*I	-0.6276066540686547-0.9923981756051986*I	-0.5133230779401993-0.9052897250136832*I	-0.4273949729976139-0.822297362179874*I	-0.36221974637094584-0.7454002099905792*I	-0.31237729433520317-0.6750510766156885*I	-0.2740087907784299-0.6110236256593682*I	-0.2443437877669457-0.5528212981392233*I	-0.2213666191498059-0.49986971898470434*I	-0.20358746599871516-0.4516031157017393*I	-0.18988639179321-0.40749928836776417*I	-0.1794068857165944-0.3670900456091549*I	-0.1714827571979055-0.32996041655812197*I	-0.16558754582925966-0.29574321071588117*I	-0.16129922483430237-0.2641121331790256*I	-0.15827536648167867-0.23477496894678668*I	-0.15623550848721662-0.20746749162558792*I	-0.15494849794842552-0.18194831553656543*I	-0.15422328376493166-0.15799469015071776*I	-0.15390210198685-0.13539912889756645*I	-0.1538553281690819-0.11396671889308144*I	-0.15397750458863319-0.09351294752308689*I	-0.15418421779504982-0.07386189189459089*I	-0.15440962189921478-0.05484463948676771*I	-0.15460448716018485-0.0362978370980742*I	-0.15473471001730665-0.018062295895703243*I	-0.15478025600810413+0.000018390647949367993*I	-0.15473452630989576+0.018099234849322392*I	-0.15460414675822054+0.036335250448025755*I	-0.1544091796895854+0.054882848231926504*I	-0.15418375826036174+0.07390122411279965*I	-0.15397714439700472+0.09355374118967698*I	-0.15385521966602522+0.11400932476053559*I	-0.1539024376771572+0.13544391355280005*I	-0.15422430196419107+0.15804203942838238*I	-0.15495048992484572+0.18199863852872541*I	-0.15623882761912894+0.20752122558184766*I	-0.1582804402441674+0.23483258539418866*I	-0.16130657082959154+0.2641741455939978*I	-0.1655977936370197+0.2958101840296476*I	-0.17149667861955809+0.3300329786336375*I	-0.17942543714533665+0.36716890051842527*I	-0.18991077415497915+0.4075852306769258*I	-0.20361921028828484+0.45169704374715397*I	-0.22140770950569982+0.4999726427139635*I	-0.24439683999005038+0.5529343323248228*I	-0.2740773131404927+0.6111479497916751*I	-0.31246607039447266+0.6751878236830389*I	-0.36233539615858873+0.7455502076689614*I	-0.42754676405537845+0.8224605713275402*I	-0.5135240476457866+0.9054640617511327*I	-0.6278749873013363+0.9925770939421017*I	-0.7810399029976012+1.0785709060983493*I	-0.9863942062614183+1.151642859599281*I	-1.2579288554307282+1.1875800477141358*I	-1.6007550344676664+1.1420722386058655*I	-1.9870702499715944+0.9498210283363454*I	-2.322831790778207+0.556501101013679*I
-2.8263023530979714-0.0008000220346276181*I	-2.618740182473035-0.727970836167371*I	-2.145673537828369-1.1897261879062453*I	-1.647863068558939-1.3649610063373476*I	-1.2425872573869723-1.363908315805656*I	-0.9433079311211862-1.2827861500368842*I	-0.7286799872255528-1.1744100262344912*I	-0.5748226212326002-1.0627300247504603*I	-0.4633524910006715-0.9572840892717637*I	-0.38148742009522413-0.8611624698182405*I	-0.3205814136256457-0.7747537509208428*I	-0.27478226990231036-0.6974075671907043*I	-0.240078318402383-0.628149781378157*I	-0.21366984734042394-0.5659779405379529*I	-0.19356315693398182-0.509972861226836*I	-0.17830836847527973-0.4593309259402841*I	-0.16682857422147562-0.4133635154148055*I	-0.15830713804646193-0.37148415126706824*I	-0.15211238893974668-0.3331923423112571*I	-0.14774667862898022-0.2980579090600526*I	-0.14481153100232094-0.26570721061364294*I	-0.14298354814161512-0.2358116516860184*I	-0.1419975722219291-0.2080783951291862*I	-0.1416347682029234-0.18224302254643654*I	-0.14171404974152735-0.1580638243943193*I	-0.14208577622744767-0.13531739480847554*I	-0.14262699559830236-0.11379522612785523*I	-0.1432377511802844-0.09330103122600998*I	-0.14383814422654256-0.07364856253829061*I	-0.1443659669069067-0.054659741616557234*I	-0.14477480564365217-0.03616295912441911*I	-0.1450325703618712-0.017991449364483297*I	-0.14512043796034998+0.00001831725017736123*I	-0.14503221373084987+0.018028248507598474*I	-0.1447741177455865+0.03620025385139646*I	-0.1443649993407141+0.05469786782394233*I	-0.14383697655605363+0.07368786435589758*I	-0.14323649350900644+0.09334186429684253*I	-0.14262579199214181+0.11383796097009054*I	-0.14208480903585352+0.13536242041281632*I	-0.14171354495555077+0.15811155229600468*I	-0.14163500212979163+0.18229389170421886*I	-0.14199887996449617+0.20813287803729552*I	-0.14298633466802382+0.23587026223349636*I	-0.14481628600762692+0.26577051428206544*I	-0.1477539969778047+0.2981265361071803*I	-0.15212299932341805+0.3332670046080527*I	-0.1583219437348786+0.3715656634010943*I	-0.16684871168247017+0.41345282045653026*I	-0.17833529257959796+0.459429125692627*I	-0.19359876613991836+0.5100812494058183*I	-0.21371666978722145+0.5660980342109011*I	-0.2401397920812881+0.62828333902484*I	-0.2748631699310537+0.6975565663222755*I	-0.32068851123026204+0.7749202638878617*I	-0.3816305050742619+0.8613482996035137*I	-0.4635459474873207+0.9574898537045728*I	-0.5750877669381586+1.062952987050377*I	-0.729048144860084+1.1746391151554798*I	-0.9438228499093347+1.2829909351521356*I	-1.243300324180079+1.364016578263002*I	-1.6487997072067935+1.3648234025395232*I	-2.146727721548678+1.189106130361557*I	-2.6195228192693842+0.7267085417437518*I
-3.312639144706398-0.0011055989143883068*I	-2.9864442437065595-0.9791879806334611*I	-2.304248666889317-1.5085017131542124*I	-1.6659930921458954-1.6320076202362697*I	-1.1977024253949975-1.558166210652128*I	-0.8778071006796794-1.4185750549681084*I	-0.6607844024507666-1.269287280469082*I	-0.5112734599267392-1.1299298507031164*I	-0.40609204736009485-1.0056998610955392*I	-0.3305964763686596-0.8966113047141856*I	-0.2754942861043801-0.8010561334770064*I	-0.23477209032281077-0.7171140440357668*I	-0.2044404822517982-0.6429996438252821*I	-0.18178214114504074-0.5771848712635439*I	-0.16489674323127637-0.5184038729615668*I	-0.1524204810948977-0.4656199882794113*I	-0.14334965449621356-0.4179848808444737*I	-0.13692750107714635-0.3748004424064964*I	-0.13257028368436707-0.33548655839573627*I	-0.12981826272577054-0.29955500945614805*I	-0.1283027442713743-0.2665888386431121*I	-0.12772367383398106-0.2362262896949216*I	-0.1278342214236093-0.20814845361613793*I	-0.1284300242469752-0.18206986610347117*I	-0.1293415304788026-0.1577314107523605*I	-0.1304283990607026-0.13489498339154465*I	-0.13157525896331346-0.11333945998705541*I	-0.13268837561476227-0.09285758817175134*I	-0.13369294595960482-0.07325349434000825*I	-0.1345308664153541-0.05434056625871302*I	-0.13515890179039175-0.03593953510020742*I	-0.13554723620541445-0.01787663905211369*I	-0.1356784157268454+0.000018199122897811102*I	-0.13554670258959484+0.017913208340758942*I	-0.13515785805849162+0.03597661940485473*I	-0.1345293604510545+0.05437851519823295*I	-0.13369105177315566+0.0732926669018169*I	-0.13268619590292605+0.09289835642326717*I	-0.131572928451178+0.11338221286915989*I	-0.13042608862759428+0.13494013077992695*I	-0.12933945215171105+0.1577793880839634*I	-0.12842843728186773+0.1821211399904601*I	-0.12783343990232346+0.20820352900462785*I	-0.12772407650152656+0.2362857192679039*I	-0.1283047877559722+0.26665323531834717*I	-0.12982249987314817+0.29962506299607994*I	-0.13257738958837303+0.33556305733652164*I	-0.13693831065699574+0.37488430273231776*I	-0.14336521742855057+0.41807718306668556*I	-0.15244214302954964+0.4657220247550837*I	-0.16492626733273988+0.5185172071830437*I	-0.1818218925776408+0.5773114098925*I	-0.20449371290495466+0.6431417189891644*I	-0.2348433866260497+0.7172744942874006*I	-0.275590287779163+0.8012383479715525*I	-0.33072705317108814+0.8968191341438846*I	-0.406272256315512+1.0059371428282937*I	-0.5115268129843181+1.130198892583969*I	-0.661148168717042+1.2695846017028583*I	-0.8783398859821924+1.4188800271414121*I	-1.1984898085185327+1.5584122636941045*I	-1.6671257419555725+1.6320184341166373*I	-2.3056819772728443+1.5079083825918416*I	-2.987641543532275+0.9775884348588668*I
-3.9928961682774284-0.0016125600224002026*I	-3.445544998970775-1.3676877629821875*I	-2.4384539436636725-1.935436550313125*I	-1.6341547320956298-1.9454259232596154*I	-1.112984047747691-1.7652354837042357*I	-0.7857844042373909-1.5540600675620901*I	-0.5759502768203126-1.3597222952101804*I	-0.43688293820451-1.191916773477083*I	-0.3417749744616791-1.0492619948940713*I	-0.2750166268641724-0.9278643476260556*I	-0.22722864374296903-0.8238280664974631*I	-0.19256970424545056-0.7338735772851327*I	-0.1672703643216369-0.6553880117273377*I	-0.1488144906939596-0.5863260147936343*I	-0.1354678758872291-0.5250898119737142*I	-0.12599823346004485-0.4704244396808109*I	-0.11950402440572325-0.4213345777458407*I	-0.11530712845086341-0.377020861955728*I	-0.11288409057355328-0.33683177517099366*I	-0.1118213061608746-0.30022747725520527*I	-0.11178540374980044-0.26675266131682257*I	-0.11250344491129315-0.23601622544878437*I	-0.11374953218687373-0.20767610353869004*I	-0.11533560955627475-0.1814280041444002*I	-0.11710498948179415-0.15699709435465847*I	-0.1189276311612365-0.1341318710266167*I	-0.12069652935302141-0.11259961409045591*I	-0.12232480923303957-0.09218293699931639*I	-0.12374329171285195-0.07267705143155509*I	-0.12489841304070697-0.05388745416383797*I	-0.125750462815014-0.03562782606951822*I	-0.1262721531240316-0.017718005960287986*I	-0.1264475546137204+0.000018036413528234077*I	-0.12627143879008135+0.017754255623469998*I	-0.1257490555696114+0.03566460836189833*I	-0.12489635663334582+0.05392513121509601*I	-0.12374065398684664+0.0727159958634626*I	-0.1223216846813475+0.09222353603771255*I	-0.12069304238089022+0.11264227373395819*I	-0.11892393999869008+0.13417702048496738*I	-0.1171012907599374+0.1570451911072041*I	-0.11533214369058539+0.18147954012743545*I	-0.11374658991125075+0.20773161314621374*I	-0.11250137559609634+0.23607629622621962*I	-0.11178462654207634+0.2668179484503889*I	-0.11182232555256+0.3002987232315936*I	-0.11288751881900919+0.33690983633800664*I	-0.11531371847303469+0.37710674420594575*I	-0.11951471872838713+0.4214294842396505*I	-0.12601423778023751+0.470529834494825*I	-0.1354907710611308+0.5252075048522536*I	-0.1488464058231344+0.5864582737146183*I	-0.1673142494619267+0.6555377112766457*I	-0.19262977018011765+0.7340443901373066*I	-0.22731109055501572+0.8240246972978225*I	-0.2751308876675129+0.9280927773850991*I	-0.34193590633348286+1.049529602195184*I	-0.4371147975014288+1.1922318815088904*I	-0.5762940741223362+1.3600917063903273*I	-0.7863113265242636+1.5544800423267315*I	-1.1138169432239902+1.765661983708452*I	-1.6354811127154745+1.9456840087414118*I	-2.4403980535645116+1.9350065649744983*I	-3.4474693128151035+1.3656659552772288*I
-5.012579385902254-0.0025460555132422336*I	-4.009622845589862-2.003246549457822*I	-2.4986815562171607-2.5017074111904205*I	-1.5251077777173987-2.2985351143932204*I	-0.9789278292347299-1.975228251209334*I	-0.6647620813992188-1.682584885917674*I	-0.47398582762355523-1.441810357425751*I	-0.35207908723568143-1.2464588110235038*I	-0.27091461874861794-1.086685781328729*I	-0.2151947998579099-0.954169700345312*I	-0.1761370620031524-0.8426214116738912*I	-0.1484420994439291-0.7474145654152351*I	-0.12876619571243378-0.6651478703042785*I	-0.11491245156223272-0.5932973602736735*I	-0.10538258834010521-0.5299651234407223*I	-0.09911829486492986-0.47370241774170463*I	-0.09534664870269592-0.42338542687335157*I	-0.09348499789339962-0.3781273645099207*I	-0.0930810479774508-0.33721565228893285*I	-0.09377445222858034-0.3000665667577527*I	-0.09527187383717192-0.26619224271188885*I	-0.09733064062338098-0.23517656328116973*I	-0.09974792502183485-0.20665753624187838*I	-0.1023534639244808-0.18031444900348223*I	-0.10500450823215163-0.15585854659372078*I	-0.10758213555391287-0.13302627846306747*I	-0.10998836605420884-0.11157437104679774*I	-0.1121437414552235-0.09127614212842072*I	-0.11398518698406992-0.07191860302011836*I	-0.11546408940689515-0.05330000731623351*I	-0.1165445992607123-0.0352276050478743*I	-0.1172022080118501-0.017515448699656162*I	-0.11742266688917444+0.000017829022876435655*I	-0.11720130953089891+0.01755128874292308*I	-0.11654282142922158+0.0352639934423222*I	-0.1154614714216802+0.053337317451916506*I	-0.11398178991903082+0.07195721990278081*I	-0.11213965083569333+0.09131646686141554*I	-0.10998369505769942+0.11161682531492964*I	-0.10757702870959107+0.1330713092512993*I	-0.10499914554920126+0.15590663153853973*I	-0.10234806549736357+0.1803661029662956*I	-0.09974275635019228+0.20671331991000658*I	-0.097326019159246+0.2352370948466983*I	-0.09526817765288988+0.26625821396747107*I	-0.0937721322233677+0.30013876531567213*I	-0.09308064578199024+0.33729499213581793*I	-0.09348717272945349+0.3782149278523739*I	-0.09535221816690949+0.4234825213591455*I	-0.09912829740959267+0.47381065488164614*I	-0.10539838000551399+0.5300865267403984*I	-0.11493585796445609+0.5934345156905957*I	-0.12879975572102673+0.6653041378149455*I	-0.14848946615368347+0.747594379346849*I	-0.17620368383952445+0.84283070881832*I	-0.21528912164771105+0.9544165241952343*I	-0.2710502923967982+1.086981096044273*I	-0.35227923888795676+1.246817430383457*I	-0.47429171648025836+1.4422512975939843*I	-0.6652514730882552+1.6831279495033904*I	-0.979754485443157+1.9758732021280065*I	-1.5265756198374096+2.2991663827174267*I	-2.5012563320802634+2.5017194831168927*I	-4.012894836706044+2.0007940452070723*I
-6.711210864820646-0.0045631857026005775*I	-4.637156052343006-3.1051788430227742*I	-2.3918125558318653-3.221640908906025*I	-1.3080520325855753-2.6685225194258937*I	-0.7887856462714812-2.1726260609399657*I	-0.5143665386448883-1.7959399661917004*I	-0.35584414108624746-1.5113192691527617*I	-0.2578730215751306-1.2913228447422354*I	-0.19431956649620005-1.1167524655071634*I	-0.15172882415081204-0.9748398159228348*I	-0.12264995511901197-0.8570367328441117*I	-0.10269647528896525-0.757498976676479*I	-0.08914672575793327-0.6721341342631998*I	-0.08023168786394107-0.5980085390566853*I	-0.0747515273221709-0.5329721867604943*I	-0.07185910622591554-0.47541613002139016*I	-0.0709328772387167-0.42411173772059013*I	-0.07149989049628921-0.37810169919264525*I	-0.07318805937480392-0.33662456521879347*I	-0.07569610891112162-0.2990616001349853*I	-0.07877450110692354-0.2648988710247641*I	-0.08221328635604586-0.23370000373036537*I	-0.08583433410408657-0.20508656378770398*I	-0.08948628667939068-0.17872396375316052*I	-0.0930411383684929-0.1543113895501559*I	-0.09639171526992357-0.13157461978650115*I	-0.09944959756929697-0.11026087160108691*I	-0.10214322343634738-0.0901349982503734*I	-0.10441606103178222-0.07097651830916643*I	-0.10622484049604196-0.0525770897182894*I	-0.1075379059548524-0.03473815984976329*I	-0.10833378280801408-0.017268625617784583*I	-0.10860006303717071+0.00001757660755701965*I	-0.10833269704227567+0.017303965330146307*I	-0.10753575104003332+0.03477406165877987*I	-0.10622165064879788+0.052613936979810295*I	-0.10441188995221859+0.07101470713523766*I	-0.10213814693717502+0.09017494233276106*I	-0.09944371674955349+0.11030300694774385*I	-0.0963851600231817+0.13161940961572416*I	-0.09303407105702916+0.15435932978011097*I	-0.08947890590965796+0.1787755897499061*I	-0.08582687871427128+0.20514245929000088*I	-0.08220603998204891+0.23376081315966118*I	-0.07876779804047875+0.26496531673405493*I	-0.07569034242742287+0.29913450659630636*I	-0.0731836943405243+0.33670489277902166*I	-0.07149748298278483+0.37819059098096575*I	-0.07093310527471078+0.4242105847942526*I	-0.07186281813718855+0.4755266622554936*I	-0.07475981809777092+0.5330966009272367*I	-0.08024602116361712+0.5981496820273922*I	-0.0891691325588349+0.672295770091226*I	-0.10272988611562182+0.7576861846493554*I	-0.12269877532904763+0.8572565150356162*I	-0.15179997353816324+0.9751020468788271*I	-0.19442445646946532+1.1170714073626842*I	-0.2580315498978212+1.2917195851374643*I	-0.35609335732444064+1.511825531319317*I	-0.5147810482559051+1.7966030931012678*I	-0.7895300927480132+2.173509077010539*I	-1.309525266791076+2.669652467701181*I	-2.3949924399390983+3.222586330615006*I	-4.643010794835954+3.1027452654722776*I
