(0, 386, 259, 255, 899, 519, 1041, 915, 23, 151, 666, 412, 924, 30, 926, 32, 36, 551, 425, 48, 179, 1075, 958, 575, 959, 193, 580, 462, 1104, 344, 729, 347, 220, 477, 479, 864, 226, 1122, 358, 747, 1131, 749, 877, 1007, 625, 886, 1018, 383)->[0, 2*r2, 2, 2]
(997, 582, 199, 808, 459, 204, 237, 242, 434, 501, 951, 317)->[2, 2, -4*r2, 2*r2]
(962, 1061, 678, 685, 1038, 591, 111, 1139, 150, 503, 88, 822)->[2, -2, -2*r2, -4*r2]
(386, 102, 1096, 586, 86, 23, 792, 121, 410, 1022, 958, 479)->[2, 6, 0, 2*r2]
(326, 550, 137, 301, 1134, 175, 438, 759, 1119, 699, 318, 351)->[-2, 2, -2*r2, 4*r2]
(736, 34, 1123, 329, 748, 942, 784, 976, 1109, 982, 377, 988)->[4, 0, 4*r2, 0]
(288, 1024, 1124, 39, 807, 872, 498, 628, 119, 91, 764, 733)->[4, -4, 2*r2, 2*r2]
(700, 197, 557, 623, 464, 1011, 728, 1145, 1050, 349, 381, 1087)->[-2, 2, 4*r2, -2*r2]
(867, 293, 869, 263, 585, 745, 395, 427, 778, 401, 506, 26)->[-2, -2, -2*r2, -4*r2]
(64, 509, 546, 644, 7, 679, 903, 282, 16, 656, 218, 93)->[2, -2, 4*r2, 2*r2]
(514, 4, 836, 486, 297, 1132, 397, 525, 468, 597, 692, 382)->[2, 2, 2*r2, -4*r2]
(1, 37, 166, 1129, 908, 463, 943, 957, 276, 54, 697, 61)->[-4, 0, 0, -4*r2]
(320, 576, 1034, 109, 717, 465, 82, 690, 980, 315, 1118, 895)->[-2, -2, 2*r2, 4*r2]
(772, 357, 742, 775, 840, 1114, 843, 333, 1039, 52, 538, 510)->[2, -6, 0, -2*r2]
(676, 873, 203, 620, 365, 1009, 1021, 147, 857, 284, 189, 894)->[0, -4, 4*r2, 0]
(960, 193, 580, 1031, 616, 915, 181, 217, 635, 412, 285, 574)->[0, 4, 4*r2, 0]
(673, 165, 11, 781, 919, 529, 983, 1141, 279, 474, 795, 1086)->[0, -4, 0, -4*r2]
(866, 420, 1032, 300, 429, 1100, 559, 851, 310, 58, 1023, 287)->[0, -4, -4*r2, 0]
(932, 712, 681, 779, 268, 271, 49, 693, 1143, 1081, 541, 862)->[-6, -2, 0, 2*r2]
(738, 292, 612, 774, 622, 400, 145, 305, 753, 500, 1044, 1085)->[-4, 0, 4*r2, 0]
(70, 233, 76, 430, 304, 337, 146, 433, 467, 346, 859, 125)->[2, -2, -4*r2, -2*r2]
(97, 481, 609, 231, 104, 488, 810, 267, 944, 567, 60, 414)->[4, -4, 2*r2, -2*r2]
(512, 1025, 260, 837, 841, 682, 399, 1008, 883, 1142, 280, 797)->[6, -2, 0, -2*r2]
(992, 803, 839, 618, 650, 368, 1140, 629, 950, 1080, 1112, 604)->[-4, -4, -2*r2, -2*r2]
(321, 611, 526, 569, 720, 830, 786, 403, 879, 409, 92, 734)->[-2, -2, 4*r2, -2*r2]
(162, 72, 171, 687, 1040, 754, 51, 243, 372, 1016, 89, 127)->[2, -6, 0, 2*r2]
(99, 90, 1062, 458, 1066, 721, 466, 1010, 440, 633, 250, 827)->[-6, 2, 2*r2, 0]
(961, 834, 205, 782, 208, 432, 626, 722, 848, 1111, 475, 63)->[4, 0, 0, -4*r2]
(161, 290, 613, 294, 71, 934, 936, 1036, 303, 725, 55, 831)->[-2, -2, -4*r2, 2*r2]
(608, 545, 133, 421, 971, 652, 269, 940, 1003, 788, 535, 221)->[4, 4, -2*r2, -2*r2]
(289, 482, 164, 328, 1000, 335, 820, 1076, 1014, 375, 216, 639)->[-4, -4, -2*r2, 2*r2]
(295, 935, 393, 842, 43, 1095, 724, 821, 1013, 727, 925, 1150)->[-2, -2, -4*r2, -2*r2]
(579, 708, 1064, 489, 75, 367, 87, 471, 1046, 505, 731, 1052)->[-2, -6, 2*r2, 0]
(769, 706, 643, 931, 1058, 360, 105, 1133, 240, 948, 245, 536)->[-6, -2, 0, -2*r2]
(898, 451, 390, 999, 1006, 926, 436, 852, 886, 1079, 347, 30)->[2, 2, 2*r2, 4*r2]
(480, 963, 234, 907, 621, 142, 494, 114, 442, 667, 508, 29)->[4, -4, -2*r2, -2*r2]
(577, 865, 5, 201, 77, 238, 207, 589, 880, 984, 248, 249)->[-6, -2, 2*r2, 0]
(672, 227, 548, 868, 552, 555, 876, 972, 913, 818, 850, 380)->[-2, 2, -4*r2, 2*r2]
(423, 74, 651, 524, 974, 592, 658, 212, 311, 376, 313, 1054)->[4, 4, 2*r2, -2*r2]
(291, 771, 389, 136, 361, 392, 1131, 1041, 1138, 344, 571, 924)->[-2, 2, 4*r2, 2*r2]
(160, 928, 130, 1029, 103, 46, 112, 593, 816, 57, 59, 860)->[2, 2, -4*r2, -2*r2]
(352, 835, 964, 645, 363, 44, 428, 812, 723, 1108, 117, 408)->[-2, -6, 0, -2*r2]
(322, 578, 134, 1063, 139, 236, 632, 684, 431, 24, 953, 1020)->[6, 2, 0, 2*r2]
(832, 196, 805, 780, 239, 113, 435, 659, 312, 251, 573, 447)->[2, -2, -4*r2, 2*r2]
(864, 1089, 259, 324, 683, 973, 462, 975, 273, 1018, 702, 543)->[-4, 4, 2*r2, 2*r2]
(35, 36, 358, 688, 177, 561, 594, 244, 625, 602, 188, 255)->[2, 6, 2*r2, 0]
(224, 641, 1090, 902, 167, 460, 575, 977, 179, 729, 765, 383)->[0, 4, 0, 4*r2]
(802, 1097, 172, 556, 14, 558, 531, 823, 1049, 187, 124, 445)->[-4, 0, 0, 4*r2]
(416, 385, 1092, 261, 615, 424, 744, 686, 19, 21, 22, 701)->[6, 2, -2*r2, 0]
(515, 1059, 6, 617, 1070, 143, 1105, 760, 922, 1051, 540, 766)->[-6, -2, -2*r2, 0]
(66, 3, 809, 587, 493, 369, 1106, 532, 789, 790, 826, 28)->[-2, -6, 0, 2*r2]
(419, 485, 709, 391, 202, 266, 491, 627, 533, 726, 981, 157)->[-6, 2, 0, -2*r2]
(896, 65, 1121, 484, 680, 1048, 441, 154, 1019, 637, 798, 1055)->[-2, 2, 2*r2, -4*r2]
(96, 450, 1065, 588, 334, 846, 884, 373, 761, 599, 665, 572)->[4, 0, 0, 4*r2]
(762, 740, 229, 677, 871, 1091, 1042, 631, 504, 314, 247, 1053)->[2, 2, 4*r2, -2*r2]
(2, 387, 610, 773, 38, 394, 15, 528, 882, 756, 890, 1117)->[0, 4, -4*r2, 0]
(33, 483, 739, 741, 987, 967, 12, 752, 20, 887, 120, 443)->[2, 6, 0, -2*r2]
(384, 129, 448, 642, 68, 452, 647, 41, 490, 180, 1077, 566)->[-2, 2, -4*r2, -2*r2]
(897, 131, 388, 921, 1130, 108, 909, 470, 601, 122, 1149, 31)->[4, 0, -4*r2, 0]
(800, 417, 353, 930, 648, 875, 716, 1103, 662, 696, 281, 698)->[-2, 2, -2*r2, -4*r2]
(513, 163, 838, 670, 941, 1102, 1072, 849, 568, 25, 1146, 62)->[-2, -2, 4*r2, 2*r2]
(636, 995, 1125, 969, 298, 715, 461, 1069, 214, 156, 990, 223)->[-6, 2, -2*r2, 0]
(640, 198, 583, 806, 332, 910, 912, 920, 824, 570, 1084, 669)->[-4, -4, 2*r2, -2*r2]
(225, 228, 1093, 209, 691, 1043, 213, 246, 437, 598, 758, 1083)->[-2, 6, -2*r2, 0]
(1027, 200, 42, 590, 497, 306, 978, 564, 917, 663, 986, 796)->[6, 2, 0, -2*r2]
(195, 1082, 1035, 398, 1136, 657, 530, 881, 537, 730, 539, 94)->[2, -2, -2*r2, 4*r2]
(705, 770, 453, 937, 106, 107, 1101, 562, 83, 340, 854, 856)->[-4, 4, 2*r2, -2*r2]
(192, 996, 325, 968, 169, 777, 845, 241, 407, 473, 27, 159)->[6, -2, 0, 2*r2]
(965, 518, 487, 1128, 553, 362, 1137, 50, 563, 469, 406, 415)->[2, -6, 2*r2, 0]
(899, 1094, 551, 905, 170, 877, 1007, 80, 115, 215, 1115, 350)->[-2, 6, 0, 2*r2]
(1088, 801, 359, 811, 206, 366, 210, 84, 53, 695, 152, 607)->[2, 2, -2*r2, 4*r2]
(1120, 194, 1030, 455, 79, 946, 307, 947, 534, 763, 732, 253)->[0, 4, 0, -4*r2]
(929, 1028, 69, 1033, 235, 364, 110, 496, 785, 308, 439, 793)->[-2, -2, -2*r2, 4*r2]
(1057, 258, 549, 10, 13, 495, 370, 1047, 855, 378, 892, 703)->[6, 2, 2*r2, 0]
(257, 1026, 456, 299, 653, 174, 1005, 624, 1074, 891, 829, 286)->[6, -2, 2*r2, 0]
(674, 100, 230, 73, 1002, 81, 499, 660, 1107, 863, 185, 671)->[-2, -2, 2*r2, -4*r2]
(128, 101, 523, 844, 847, 1012, 405, 1110, 183, 600, 1144, 991)->[4, -4, -2*r2, 2*r2]
(323, 265, 1067, 654, 783, 272, 878, 116, 118, 694, 985, 893)->[2, -2, 4*r2, -2*r2]
(32, 98, 1122, 904, 1098, 751, 1135, 85, 278, 151, 379, 220)->[2, 2, 4*r2, 2*r2]
(1127, 8, 520, 649, 746, 176, 339, 148, 371, 596, 56, 478)->[-4, 4, -2*r2, 2*r2]
(516, 938, 939, 45, 1071, 817, 787, 825, 153, 123, 413, 1151)->[0, -4, 0, 4*r2]
(418, 743, 168, 457, 396, 302, 718, 411, 182, 507, 155, 927)->[-4, 0, -4*r2, 0]
(1056, 132, 519, 584, 425, 522, 1073, 1075, 341, 853, 956, 477)->[-2, 2, 2*r2, 4*r2]
(704, 707, 970, 78, 47, 17, 178, 309, 565, 186, 219, 668)->[2, 2, -2*r2, -4*r2]
(675, 710, 713, 813, 1037, 404, 916, 889, 634, 1147, 476, 190)->[-6, 2, 0, 2*r2]
(737, 67, 1060, 966, 135, 554, 331, 1099, 885, 949, 95, 511)->[-2, 6, 0, -2*r2]
(998, 521, 330, 270, 560, 945, 338, 819, 888, 989, 254, 319)->[2, 6, -2*r2, 0]
(933, 232, 138, 815, 144, 274, 402, 595, 979, 918, 1113, 767)->[-4, -4, 2*r2, 2*r2]
(768, 517, 1126, 264, 1001, 619, 750, 336, 472, 345, 252, 222)->[-2, -6, -2*r2, 0]
(355, 581, 454, 711, 901, 814, 719, 149, 374, 954, 1116, 861)->[-4, 4, -2*r2, -2*r2]
(547, 40, 296, 747, 492, 48, 689, 1104, 277, 316, 542, 959)->[-2, 6, 2*r2, 0]
