(387, 391, 908, 275, 790, 1174, 923, 670, 928, 1187, 568, 313, 957, 702, 959, 963, 721, 1115, 221, 94, 480, 744, 238, 1013, 758, 632, 505, 1147, 1149, 255)->[2, 2, 2, 2]
(137, 269, 280, 410, 1051, 547, 944, 823, 573, 1088, 455, 586, 725, 854, 344, 1114, 732, 223, 865, 102, 1130, 108, 109, 621, 749, 243, 116, 1139, 1141, 762)->[2, 0, (-1-1*r5), (-1+1*r5)]
(774, 902, 14, 149, 413, 290, 292, 294, 1190, 683, 428, 687, 947, 437, 565, 314, 445, 1085, 319, 451, 452, 329, 458, 1098, 728, 345, 742, 874, 1132, 630)->[-2, 0, (-1-1*r5), (1-1*r5)]
(139, 523, 276, 149, 1044, 1046, 1188, 294, 1064, 555, 563, 947, 951, 446, 321, 451, 1093, 1094, 206, 719, 208, 467, 993, 999, 1004, 115, 628, 630, 887, 1016)->[-2, -2, -2, -2]
(515, 8, 1033, 140, 525, 910, 271, 401, 786, 1175, 1054, 1062, 297, 44, 56, 699, 955, 63, 332, 720, 471, 861, 1123, 357, 237, 368, 497, 372, 885, 1146)->[(1-1*r5), (1+1*r5), 0, -2]
(1158, 141, 655, 791, 408, 536, 1050, 1178, 160, 427, 703, 323, 453, 456, 969, 74, 1096, 84, 473, 990, 248, 97, 1122, 487, 113, 753, 1137, 244, 504, 1021)->[-2, (-1+1*r5), 0, (1+1*r5)]
(768, 1024, 902, 1162, 13, 913, 25, 410, 290, 1058, 1194, 812, 437, 440, 952, 443, 573, 319, 452, 836, 464, 1105, 725, 346, 858, 607, 102, 365, 1139, 1019)->[0, 0, -4, 0]
(384, 1, 257, 1146, 1160, 268, 781, 152, 537, 44, 941, 817, 1073, 821, 955, 63, 846, 82, 1109, 726, 1111, 355, 1124, 485, 230, 1008, 885, 1015, 250, 639)->[(-1-1*r5), 2, 0, (1-1*r5)]
(386, 6, 263, 411, 412, 669, 288, 1056, 1186, 558, 566, 825, 829, 62, 830, 1089, 77, 207, 978, 468, 1108, 215, 860, 611, 614, 871, 873, 494, 240, 375)->[(1-1*r5), 2, (1+1*r5), 0]
(964, 397, 374, 847)->[(1+1*r5), (-1-1*r5), (-1-1*r5), (3-1*r5)]
(321, 891, 1044, 951)->[-2, -2, -2, (0-2*r5)]
(328, 882, 1171, 710)->[0, (1-1*r5), (1+1*r5), (0-2*r5)]
(1077, 419, 709, 438)->[(-1+1*r5), -4, 2, (-1-1*r5)]
(201, 398, 1100, 326)->[2, (1-1*r5), 4, (1+1*r5)]
(1009, 612, 1134, 87)->[-2, -2, (0-2*r5), 2]
(1010, 122, 797, 685)->[2, (1+1*r5), (1-1*r5), -4]
(175, 964, 439, 31)->[4, (-1-1*r5), -2, (-1+1*r5)]
(353, 378, 514, 502)->[(1-1*r5), (1-1*r5), (3+1*r5), (-1+1*r5)]
(410, 1139, 109, 607)->[(-1+1*r5), (-1+1*r5), (-3-1*r5), (-1+1*r5)]
(388, 220, 789, 556)->[(-3-1*r5), -2, (-3+1*r5), 0]
(705, 442, 771, 578)->[(1+1*r5), (3-1*r5), (-1-1*r5), (-1-1*r5)]
(277, 807, 117, 343)->[(1-1*r5), -4, -2, (1+1*r5)]
(1067, 930, 211, 956)->[(-3+1*r5), (1+1*r5), (1+1*r5), (-1-1*r5)]
(426, 973, 1095, 1023)->[(0+2*r5), (1-1*r5), 0, (-1-1*r5)]
(1070, 1148, 30, 727)->[-2, (1-1*r5), 4, (-1-1*r5)]
(240, 1186, 871, 311)->[0, (1+1*r5), (0+2*r5), (1-1*r5)]
(603, 235, 973, 78)->[4, 0, 0, -4]
(360, 89, 673, 556)->[(-3-1*r5), -2, (3-1*r5), 0]
(304, 840, 123, 917)->[(-3+1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(1051, 843, 749, 455)->[2, (-1+1*r5), -4, (1+1*r5)]
(503, 541, 1014, 423)->[(-1+1*r5), (-3-1*r5), (-1+1*r5), (-1+1*r5)]
(883, 188, 717, 662)->[-2, (0-2*r5), 2, -2]
(57, 969, 84, 473)->[-4, 0, 0, 4]
(997, 906, 253, 909)->[(-1+1*r5), (-1-1*r5), 0, (0+2*r5)]
(218, 42, 588, 597)->[4, 2, (1-1*r5), (1+1*r5)]
(618, 1003, 469, 575)->[2, -2, 2, (0-2*r5)]
(160, 580, 1021, 487)->[(-1-1*r5), (-1+1*r5), 2, 4]
(320, 575, 5, 295)->[(1+1*r5), (1-1*r5), 2, -4]
(512, 626, 51, 826)->[0, -4, -4, 0]
(9, 169, 716, 654)->[(1+1*r5), 4, (1-1*r5), 2]
(128, 173, 750, 967)->[(1-1*r5), (1+1*r5), -4, -2]
(663, 671, 816, 623)->[(-1-1*r5), (0-2*r5), 0, (-1+1*r5)]
(8, 1073, 1146, 44)->[(-1-1*r5), (1+1*r5), (3-1*r5), (-1-1*r5)]
(822, 498, 205, 454)->[2, 0, (3-1*r5), (3+1*r5)]
(928, 984, 670, 758)->[2, 4, (1+1*r5), (-1+1*r5)]
(560, 777, 530, 1103)->[(1-1*r5), 2, (1+1*r5), 4]
(401, 956, 332, 237)->[(1-1*r5), 4, 2, (-1-1*r5)]
(17, 1084, 693, 1117)->[(1-1*r5), 2, (-1-1*r5), -4]
(832, 273, 171, 68)->[(1+1*r5), (1+1*r5), (3-1*r5), (-1-1*r5)]
(730, 894, 773, 366)->[(3+1*r5), 0, 2, (-3+1*r5)]
(24, 466, 37, 416)->[-2, (-3-1*r5), 0, (-3+1*r5)]
(600, 1020, 998, 447)->[(-3+1*r5), 0, (3+1*r5), -2]
(976, 828, 934, 1087)->[0, (-3-1*r5), (3-1*r5), -2]
(408, 308, 453, 703)->[-2, 0, (-3+1*r5), (3+1*r5)]
(881, 189, 366, 119)->[(3+1*r5), (1-1*r5), (-1+1*r5), (1-1*r5)]
(1112, 202, 479, 31)->[(1+1*r5), -4, (1-1*r5), 2]
(481, 900, 943, 47)->[-4, (-1+1*r5), (1+1*r5), 2]
(472, 561, 789, 933)->[(-3-1*r5), (1-1*r5), (1-1*r5), (-1+1*r5)]
(1099, 483, 348, 638)->[2, -2, (0-2*r5), -2]
(2, 11, 388, 631)->[(0-2*r5), (-1-1*r5), (1-1*r5), 0]
(1104, 673, 787, 1181)->[(-3-1*r5), (1-1*r5), (-1+1*r5), (-1+1*r5)]
(360, 629, 1136, 53)->[(0-2*r5), (-1-1*r5), (-1+1*r5), 0]
(609, 203, 1060, 1049)->[(1+1*r5), -4, (-1+1*r5), -2]
(869, 91, 667, 691)->[0, (1-1*r5), (-1-1*r5), (0+2*r5)]
(1147, 1177, 923, 1149)->[4, 2, (-1+1*r5), (1+1*r5)]
(800, 359, 958, 351)->[(0+2*r5), (1+1*r5), (1-1*r5), 0]
(1080, 18, 1101, 590)->[(1+1*r5), (1-1*r5), 2, 4]
(465, 180, 189, 509)->[(0+2*r5), -2, 2, -2]
(712, 1172, 571, 1163)->[(-1+1*r5), -4, -2, (1+1*r5)]
(1032, 850, 331, 839)->[4, (1+1*r5), 2, (1-1*r5)]
(392, 417, 906, 571)->[2, (-1-1*r5), (1-1*r5), 4]
(985, 1138, 259, 486)->[4, 2, (1-1*r5), (-1-1*r5)]
(953, 179, 117, 975)->[-2, (-1-1*r5), (1-1*r5), 4]
(185, 514, 1006, 415)->[0, -2, (3+1*r5), (3-1*r5)]
(184, 1125, 212, 901)->[2, 4, (-1-1*r5), (1-1*r5)]
(1041, 1153, 949, 622)->[(-3+1*r5), -2, 0, (3+1*r5)]
(400, 490, 795, 52)->[(-1+1*r5), (1-1*r5), (1-1*r5), (3+1*r5)]
(152, 955, 885, 271)->[(-1-1*r5), (0+2*r5), 0, (1-1*r5)]
(617, 1001, 157, 1167)->[(-1+1*r5), (1-1*r5), (3+1*r5), (1-1*r5)]
(33, 114, 1043, 625)->[(0-2*r5), 0, (1+1*r5), (1-1*r5)]
(829, 375, 77, 47)->[(-1-1*r5), 2, 4, (-1+1*r5)]
(611, 1108, 1061, 375)->[(-1-1*r5), (-1+1*r5), (0+2*r5), 0]
(353, 474, 379, 598)->[-2, -2, (0+2*r5), 2]
(249, 356, 524, 548)->[(-1-1*r5), (-1-1*r5), (1+1*r5), (-3+1*r5)]
(376, 569, 1002, 1005)->[0, (3+1*r5), (3-1*r5), 2]
(757, 282, 36, 284)->[0, (1+1*r5), (0-2*r5), (-1+1*r5)]
(176, 703, 791, 655)->[-2, 0, (3-1*r5), (3+1*r5)]
(563, 1044, 317, 887)->[(-1-1*r5), (1-1*r5), -2, -4]
(1121, 43, 708, 55)->[(-1-1*r5), (1-1*r5), 2, 4]
(40, 281, 304, 1135)->[(1-1*r5), 2, (-1-1*r5), 4]
(848, 946, 67, 61)->[-4, 0, 0, -4]
(527, 540, 166, 526)->[(-1-1*r5), (3-1*r5), (1+1*r5), (-1-1*r5)]
(339, 45, 406, 1119)->[(-1-1*r5), (1-1*r5), 2, -4]
(280, 547, 944, 71)->[(1+1*r5), (-3+1*r5), (-1-1*r5), (1+1*r5)]
(1089, 825, 34, 978)->[0, 2, (3+1*r5), (3-1*r5)]
(1, 1109, 537, 1118)->[(0-2*r5), (1+1*r5), (1-1*r5), 0]
(592, 292, 14, 1190)->[-4, (-1+1*r5), (-1-1*r5), -2]
(288, 211, 669, 871)->[(1-1*r5), (1+1*r5), 4, -2]
(289, 818, 945, 1095)->[4, -2, (1-1*r5), (-1-1*r5)]
(424, 1090, 1060, 509)->[4, (-1-1*r5), 2, (1-1*r5)]
(544, 652, 301, 696)->[(-3+1*r5), 2, 0, (-3-1*r5)]
(1000, 1097, 770, 1007)->[2, (0+2*r5), 2, -2]
(312, 834, 475, 1069)->[(1-1*r5), (-3-1*r5), (1-1*r5), (-1+1*r5)]
(760, 194, 988, 647)->[(3-1*r5), 2, 0, (3+1*r5)]
(800, 59, 604, 22)->[(3+1*r5), 2, (-3+1*r5), 0]
(386, 412, 77, 246)->[-2, 2, (0+2*r5), 2]
(688, 1107, 219, 1014)->[2, (0-2*r5), 2, 2]
(266, 837, 685, 278)->[2, 2, -2, (0-2*r5)]
(544, 349, 341, 318)->[(1-1*r5), (-1+1*r5), (-1+1*r5), (-3-1*r5)]
(555, 523, 156, 951)->[-2, (-1-1*r5), (1-1*r5), -4]
(256, 713, 1091, 756)->[-4, (-1+1*r5), (-1-1*r5), 2]
(464, 722, 836, 952)->[0, -2, (-3-1*r5), (-3+1*r5)]
(1196, 285, 142, 527)->[-2, (-1+1*r5), 4, (-1-1*r5)]
(938, 435, 92, 30)->[-2, -2, (0+2*r5), -2]
(697, 339, 540, 1070)->[(-1-1*r5), (-3+1*r5), (1+1*r5), (-1-1*r5)]
(248, 74, 323, 743)->[(1-1*r5), (1+1*r5), 0, (0+2*r5)]
(432, 185, 1128, 1001)->[0, -2, (3+1*r5), (-3+1*r5)]
(921, 882, 1148, 126)->[(1-1*r5), -2, (1+1*r5), -4]
(744, 313, 963, 574)->[2, 2, (0+2*r5), 2]
(577, 81, 433, 333)->[2, (3+1*r5), 0, (3-1*r5)]
(819, 988, 765, 431)->[(-1+1*r5), (1+1*r5), 0, (0+2*r5)]
(168, 1082, 475, 1068)->[0, (-3-1*r5), (-3+1*r5), 2]
(97, 1122, 158, 1137)->[-4, 2, (1-1*r5), (1+1*r5)]
(288, 468, 285, 558)->[-2, 2, (0+2*r5), -2]
(728, 458, 1034, 687)->[(-1-1*r5), (1-1*r5), (0-2*r5), 0]
(224, 961, 589, 261)->[(-1+1*r5), (-1-1*r5), 4, 2]
(40, 914, 110, 711)->[0, (-1+1*r5), (-1-1*r5), (0+2*r5)]
(441, 922, 507, 761)->[2, 4, (-1-1*r5), (-1+1*r5)]
(88, 17, 755, 896)->[0, (-1+1*r5), (-1-1*r5), (0-2*r5)]
(112, 741, 782, 407)->[(-1-1*r5), (-3+1*r5), (-1-1*r5), (1+1*r5)]
(977, 1091, 158, 735)->[(0-2*r5), 2, -2, 2]
(476, 1189, 534, 1022)->[(1+1*r5), 4, (1-1*r5), -2]
(778, 1029, 461, 1007)->[(-1+1*r5), (3+1*r5), (-1+1*r5), (1-1*r5)]
(785, 394, 1042, 1017)->[(1+1*r5), 2, 4, (1-1*r5)]
(1053, 1003, 709, 886)->[2, (-1-1*r5), (-1+1*r5), -4]
(658, 156, 543, 159)->[(1-1*r5), (-1-1*r5), 0, (0-2*r5)]
(854, 1130, 302, 865)->[(1+1*r5), (-1+1*r5), (0-2*r5), 0]
(113, 753, 1157, 1137)->[(-1-1*r5), (-1+1*r5), -2, 4]
(145, 1067, 444, 845)->[(3-1*r5), (1+1*r5), (1+1*r5), (-1-1*r5)]
(128, 520, 880, 15)->[0, (1+1*r5), (0-2*r5), (1-1*r5)]
(314, 747, 292, 413)->[(-1-1*r5), (3-1*r5), (-1-1*r5), (-1-1*r5)]
(264, 738, 155, 1076)->[(3+1*r5), -2, (-3+1*r5), 0]
(368, 1180, 372, 271)->[-2, (3+1*r5), 0, (-3+1*r5)]
(337, 538, 769, 1039)->[(-3+1*r5), (-1-1*r5), (1+1*r5), (1+1*r5)]
(641, 323, 244, 427)->[-2, (1+1*r5), (-1+1*r5), 4]
(473, 1050, 1122, 1191)->[(0-2*r5), (-1+1*r5), 0, (1+1*r5)]
(649, 1195, 613, 351)->[4, 4, 0, 0]
(160, 655, 84, 55)->[(-1-1*r5), 0, (-1+1*r5), (0+2*r5)]
(62, 225, 829, 6)->[(-1-1*r5), (1+1*r5), (1+1*r5), (3-1*r5)]
(528, 986, 691, 110)->[0, 0, -4, 4]
(833, 610, 1055, 151)->[(-1+1*r5), -4, -2, (-1-1*r5)]
(1193, 898, 315, 350)->[0, (1-1*r5), (1+1*r5), (0+2*r5)]
(482, 939, 1117, 93)->[-2, 2, -2, (0-2*r5)]
(144, 554, 1083, 1152)->[0, (-1+1*r5), (1+1*r5), (0-2*r5)]
(442, 178, 859, 983)->[(1+1*r5), (-3+1*r5), (-1-1*r5), (-1-1*r5)]
(33, 587, 950, 222)->[(-3-1*r5), 0, 2, (-3+1*r5)]
(250, 726, 222, 230)->[(-3-1*r5), (-1+1*r5), (-1+1*r5), (1-1*r5)]
(865, 762, 269, 303)->[(1+1*r5), 2, -4, (-1+1*r5)]
(434, 340, 1066, 975)->[-2, -2, -2, (0+2*r5)]
(916, 467, 276, 446)->[-2, (0-2*r5), -2, -2]
(1081, 299, 879, 159)->[-2, (-1-1*r5), (-1+1*r5), -4]
(441, 227, 757, 759)->[(-1+1*r5), (1+1*r5), -4, 2]
(392, 202, 50, 389)->[(1+1*r5), (-1-1*r5), (-3+1*r5), (1+1*r5)]
(1186, 918, 860, 566)->[0, 4, 4, 0]
(968, 92, 701, 1150)->[(1-1*r5), (-1-1*r5), 4, -2]
(944, 1164, 108, 223)->[4, (1-1*r5), (-1-1*r5), 2]
(1018, 915, 1012, 1134)->[(1-1*r5), (-1-1*r5), -4, 2]
(316, 245, 606, 543)->[0, -4, 0, -4]
(193, 90, 521, 863)->[(-1+1*r5), 0, (0+2*r5), (-1-1*r5)]
(904, 162, 778, 518)->[(3-1*r5), (3+1*r5), 2, 0]
(856, 570, 100, 878)->[(3-1*r5), 0, (3+1*r5), 2]
(873, 506, 669, 614)->[-2, 4, (1+1*r5), (1-1*r5)]
(656, 35, 620, 1078)->[-2, 2, (0-2*r5), 2]
(665, 532, 70, 1031)->[2, (3-1*r5), (3+1*r5), 0]
(729, 946, 317, 814)->[(-1-1*r5), 0, (1-1*r5), (0-2*r5)]
(457, 194, 454, 143)->[(-1+1*r5), (-1+1*r5), (-1+1*r5), (3+1*r5)]
(1176, 562, 638, 511)->[(-1+1*r5), (-1-1*r5), -4, -2]
(624, 539, 1071, 943)->[(0-2*r5), 0, (1+1*r5), (-1+1*r5)]
(219, 516, 533, 310)->[(-1+1*r5), -4, 2, (1+1*r5)]
(456, 504, 74, 83)->[-2, (1+1*r5), (1-1*r5), 4]
(1112, 241, 954, 1142)->[(1+1*r5), (0-2*r5), 0, (-1+1*r5)]
(248, 760, 1158, 990)->[(-3+1*r5), 2, 0, (3+1*r5)]
(204, 309, 198, 671)->[(-1-1*r5), -4, (-1+1*r5), 2]
(752, 146, 133, 118)->[(-1-1*r5), (1-1*r5), (0+2*r5), 0]
(1170, 867, 429, 550)->[(1+1*r5), (1-1*r5), (0+2*r5), 0]
(458, 149, 294, 999)->[(-1-1*r5), -2, -4, (1-1*r5)]
(1129, 634, 940, 934)->[0, (-3-1*r5), (-3+1*r5), -2]
(403, 604, 748, 358)->[(3+1*r5), (-1+1*r5), (1-1*r5), (-1+1*r5)]
(792, 937, 58, 182)->[0, -4, 4, 0]
(448, 666, 818, 270)->[(0+2*r5), -2, -2, -2]
(579, 643, 1037, 70)->[(-1+1*r5), (-1+1*r5), (3+1*r5), (1-1*r5)]
(1016, 947, 445, 630)->[-2, (1-1*r5), -4, (-1-1*r5)]
(1141, 986, 1114, 749)->[(-1+1*r5), 0, (0-2*r5), (1+1*r5)]
(520, 809, 282, 495)->[0, 4, -4, 0]
(705, 985, 837, 686)->[(1+1*r5), (-1+1*r5), -2, -4]
(1150, 661, 126, 925)->[(-3+1*r5), (-1-1*r5), (1+1*r5), (-1-1*r5)]
(1099, 971, 692, 510)->[(1+1*r5), -2, -4, (1-1*r5)]
(608, 169, 597, 377)->[(1+1*r5), (1+1*r5), (-3+1*r5), (1+1*r5)]
(539, 187, 660, 646)->[-4, (1-1*r5), (1+1*r5), 2]
(120, 20, 583, 103)->[2, 2, (0-2*r5), -2]
(989, 213, 926, 383)->[(-1-1*r5), (1+1*r5), (-1-1*r5), (-3+1*r5)]
(528, 546, 763, 780)->[(1-1*r5), 0, (0-2*r5), (1+1*r5)]
(960, 393, 522, 75)->[-2, 4, (-1-1*r5), (-1+1*r5)]
(105, 1035, 196, 301)->[(3-1*r5), 2, 0, (-3-1*r5)]
(627, 777, 251, 246)->[-2, (-1+1*r5), 4, (1+1*r5)]
(138, 67, 45, 695)->[(-1-1*r5), 0, (-1+1*r5), (0-2*r5)]
(354, 28, 38, 370)->[2, 0, (-3+1*r5), (-3-1*r5)]
(721, 387, 948, 1149)->[(0+2*r5), 2, 2, 2]
(139, 628, 1038, 719)->[(0-2*r5), -2, -2, -2]
(1025, 674, 659, 423)->[(3-1*r5), (-3-1*r5), 2, 0]
(1185, 708, 260, 390)->[-4, -2, (-1+1*r5), (1+1*r5)]
(794, 875, 764, 766)->[(3+1*r5), (-3+1*r5), 0, 2]
(106, 367, 615, 127)->[(1+1*r5), (-1+1*r5), 2, -4]
(796, 724, 477, 1092)->[(1+1*r5), (-1-1*r5), (1+1*r5), (3-1*r5)]
(531, 355, 1160, 1111)->[(0-2*r5), (1+1*r5), (-1+1*r5), 0]
(1008, 817, 362, 1015)->[-4, 2, (1-1*r5), (-1-1*r5)]
(1017, 154, 298, 839)->[(1+1*r5), (1+1*r5), (1+1*r5), (-3+1*r5)]
(890, 371, 20, 302)->[(1+1*r5), 2, -4, (1-1*r5)]
(706, 258, 293, 1151)->[(1+1*r5), 0, (1-1*r5), (0+2*r5)]
(154, 770, 1028, 422)->[2, 4, (1+1*r5), (1-1*r5)]
(672, 784, 395, 462)->[2, -2, -2, (0-2*r5)]
(1080, 862, 605, 398)->[(1+1*r5), (-3+1*r5), (1+1*r5), (1+1*r5)]
(89, 877, 587, 381)->[(-3-1*r5), (1-1*r5), (-1+1*r5), (1-1*r5)]
(743, 4, 60, 431)->[0, 4, 0, 4]
(808, 1193, 170, 460)->[0, 0, 4, 4]
(328, 513, 684, 469)->[(-1+1*r5), -2, (1+1*r5), -4]
(856, 201, 291, 460)->[(-1+1*r5), 0, (0+2*r5), (1+1*r5)]
(676, 476, 958, 286)->[4, (1+1*r5), -2, (1-1*r5)]
(566, 825, 411, 214)->[0, (1+1*r5), (0+2*r5), (-1+1*r5)]
(683, 428, 445, 927)->[(1-1*r5), 0, (0-2*r5), (-1-1*r5)]
(152, 736, 1109, 1111)->[-4, 4, 0, 0]
(329, 874, 635, 687)->[-4, 0, -4, 0]
(290, 858, 565, 319)->[-2, (3-1*r5), (-3-1*r5), 0]
(88, 595, 677, 927)->[0, 0, -4, -4]
(632, 121, 1147, 908)->[(1+1*r5), (-1+1*r5), 2, 4]
(769, 533, 961, 101)->[(3-1*r5), (-1-1*r5), (1+1*r5), (1+1*r5)]
(991, 995, 772, 127)->[(1+1*r5), (3-1*r5), (1+1*r5), (-1-1*r5)]
(299, 921, 267, 406)->[-2, -2, 2, (0-2*r5)]
(200, 664, 811, 637)->[(3+1*r5), (3-1*r5), 0, -2]
(1033, 515, 461, 1054)->[0, (3+1*r5), (3-1*r5), -2]
(217, 287, 582, 7)->[(0+2*r5), 0, (-1-1*r5), (1-1*r5)]
(833, 65, 557, 1197)->[2, (0-2*r5), -2, -2]
(1113, 609, 1161, 1077)->[2, (0-2*r5), 2, -2]
(1184, 698, 1029, 333)->[2, (3+1*r5), 0, (-3+1*r5)]
(1094, 115, 85, 446)->[(-1-1*r5), -4, (1-1*r5), -2]
(313, 425, 702, 790)->[(1+1*r5), 2, 4, (-1+1*r5)]
(384, 250, 420, 485)->[(0-2*r5), 2, 2, -2]
(736, 484, 853, 804)->[(-1-1*r5), (0+2*r5), 0, (-1+1*r5)]
(98, 675, 324, 183)->[-2, (-1-1*r5), (-1+1*r5), 4]
(401, 786, 1054, 553)->[0, (0+2*r5), (-1+1*r5), (-1-1*r5)]
(592, 257, 821, 1015)->[(0-2*r5), 2, -2, -2]
(680, 667, 340, 239)->[(1-1*r5), -2, (-1-1*r5), 4]
(733, 419, 245, 1087)->[0, (0-2*r5), (-1+1*r5), (-1-1*r5)]
(813, 484, 21, 86)->[(-1-1*r5), 4, (1-1*r5), 2]
(903, 695, 349, 247)->[-2, 0, (3-1*r5), (-3-1*r5)]
(740, 165, 1102, 751)->[(3-1*r5), (3+1*r5), -2, 0]
(714, 676, 259, 492)->[(0+2*r5), 2, -2, -2]
(727, 1020, 142, 399)->[(1-1*r5), 0, (0+2*r5), (-1-1*r5)]
(9, 210, 868, 359)->[4, (1+1*r5), -2, (-1+1*r5)]
(689, 91, 974, 1063)->[(-1+1*r5), -2, (-1-1*r5), 4]
(344, 1194, 573, 102)->[2, (-3+1*r5), (-3-1*r5), 0]
(668, 338, 548, 53)->[-4, (-1-1*r5), 2, (1-1*r5)]
(3, 124, 1052, 1197)->[(1+1*r5), -4, (1-1*r5), -2]
(1051, 547, 732, 1126)->[(1+1*r5), (3-1*r5), (-1-1*r5), (1+1*r5)]
(680, 1018, 519, 343)->[(-3+1*r5), (-1-1*r5), (-1-1*r5), (1+1*r5)]
(168, 682, 76, 694)->[(-1+1*r5), (-3-1*r5), (1-1*r5), (-1+1*r5)]
(936, 1166, 220, 1038)->[(-3-1*r5), (1-1*r5), (1-1*r5), (1-1*r5)]
(632, 457, 1174, 94)->[2, 2, 2, (0+2*r5)]
(480, 377, 923, 505)->[(1+1*r5), (1+1*r5), (3-1*r5), (1+1*r5)]
(193, 402, 995, 559)->[2, (-1+1*r5), 4, (-1-1*r5)]
(49, 338, 381, 545)->[(0-2*r5), -2, 2, -2]
(1133, 1101, 734, 134)->[4, -2, (-1+1*r5), (1+1*r5)]
(644, 909, 310, 1030)->[2, (-1-1*r5), (-1+1*r5), 4]
(240, 978, 643, 494)->[0, 2, (3+1*r5), (-3+1*r5)]
(412, 163, 411, 207)->[(1-1*r5), (1+1*r5), 4, 2]
(1104, 233, 660, 390)->[(0-2*r5), -2, 2, 2]
(767, 844, 1086, 463)->[(-1+1*r5), (-1-1*r5), -4, 2]
(976, 1113, 659, 1155)->[(-1+1*r5), (-3-1*r5), (-1+1*r5), (1-1*r5)]
(456, 97, 21, 141)->[(-1-1*r5), (1+1*r5), (-3+1*r5), (1+1*r5)]
(344, 137, 1088, 510)->[(1+1*r5), (1-1*r5), (0-2*r5), 0]
(1088, 621, 374, 223)->[(1+1*r5), -2, -4, (-1+1*r5)]
(96, 999, 1188, 208)->[(-1-1*r5), (-1-1*r5), (-1-1*r5), (-3+1*r5)]
(305, 90, 684, 29)->[2, (1-1*r5), 4, (-1-1*r5)]
(970, 810, 262, 798)->[(-3-1*r5), (-1+1*r5), (-1+1*r5), (-1+1*r5)]
(10, 732, 116, 269)->[4, (-1+1*r5), (-1-1*r5), 2]
(872, 979, 501, 711)->[0, (3-1*r5), -2, (3+1*r5)]
(618, 373, 334, 591)->[(-1+1*r5), (1-1*r5), (-1+1*r5), (-3-1*r5)]
(1041, 434, 308, 805)->[(1-1*r5), (1-1*r5), (1-1*r5), (3+1*r5)]
(846, 781, 493, 726)->[(-3-1*r5), (3-1*r5), 0, -2]
(1192, 922, 107, 654)->[2, (0+2*r5), -2, 2]
(936, 877, 996, 493)->[(-3-1*r5), (-3+1*r5), 0, -2]
(885, 525, 1146, 639)->[(-1-1*r5), 4, (-1+1*r5), -2]
(216, 754, 181, 1170)->[(1+1*r5), -2, 4, (1-1*r5)]
(451, 149, 774, 719)->[-4, (1-1*r5), (-1-1*r5), -2]
(416, 828, 662, 279)->[(1-1*r5), (-3-1*r5), (-1+1*r5), (1-1*r5)]
(816, 929, 234, 842)->[(-1-1*r5), -4, (1-1*r5), 2]
(449, 130, 894, 815)->[(0+2*r5), 0, (1+1*r5), (1-1*r5)]
(272, 249, 938, 752)->[(-1-1*r5), -2, 4, (1-1*r5)]
(208, 932, 276, 206)->[-2, -4, (-1-1*r5), (1-1*r5)]
(1059, 619, 1076, 439)->[(0+2*r5), (-1-1*r5), (1-1*r5), 0]
(241, 380, 541, 694)->[2, (-3-1*r5), 0, (3-1*r5)]
(480, 275, 765, 1174)->[2, (1+1*r5), (-1+1*r5), 4]
(914, 843, 300, 981)->[(-1+1*r5), 2, (-1-1*r5), 4]
(992, 65, 562, 199)->[2, -4, (-1-1*r5), (1-1*r5)]
(569, 252, 125, 799)->[(1-1*r5), (3+1*r5), (-1+1*r5), (-1+1*r5)]
(585, 515, 699, 1123)->[0, (3+1*r5), (-3+1*r5), -2]
(1115, 908, 957, 862)->[(1+1*r5), (3-1*r5), (1+1*r5), (1+1*r5)]
(1027, 564, 253, 718)->[0, -4, 0, 4]
(104, 634, 557, 95)->[(-1+1*r5), (-3-1*r5), (1-1*r5), (1-1*r5)]
(720, 409, 786, 471)->[0, 4, 0, -4]
(672, 650, 69, 191)->[(-1+1*r5), -2, (-1-1*r5), -4]
(184, 761, 1102, 495)->[(-1+1*r5), (0+2*r5), (-1-1*r5), 0]
(888, 138, 195, 166)->[(-1-1*r5), (-1+1*r5), 2, -4]
(806, 293, 542, 71)->[(1+1*r5), (1-1*r5), -2, 4]
(200, 1074, 603, 1138)->[(0+2*r5), (-1+1*r5), 0, (-1-1*r5)]
(793, 1154, 397, 463)->[2, -4, (-1-1*r5), (-1+1*r5)]
(915, 788, 987, 335)->[-2, -4, (-1-1*r5), (-1+1*r5)]
(664, 1048, 1106, 773)->[(3+1*r5), (-1+1*r5), (-1+1*r5), (1-1*r5)]
(281, 508, 780, 1078)->[-2, (-1+1*r5), -4, (1+1*r5)]
(504, 113, 536, 1135)->[-2, 2, -2, (0+2*r5)]
(928, 963, 1187, 214)->[(-1+1*r5), (1+1*r5), 4, 2]
(336, 369, 738, 875)->[(3+1*r5), (1-1*r5), (1-1*r5), (-1+1*r5)]
(472, 787, 148, 982)->[(-3-1*r5), (-3+1*r5), 0, 2]
(864, 105, 876, 382)->[(-1+1*r5), (-1+1*r5), (-1+1*r5), (-3-1*r5)]
(1000, 145, 681, 553)->[(-1+1*r5), 4, 2, (-1-1*r5)]
(960, 347, 396, 213)->[(-1-1*r5), (1+1*r5), (-1-1*r5), (3-1*r5)]
(929, 834, 987, 807)->[-2, (0-2*r5), -2, 2]
(801, 309, 197, 678)->[-2, (0-2*r5), 2, 2]
