(1153, 227, 1050, 840, 1064, 1324, 1201, 308, 215, 954, 348, 1342)->[(1-1*r5), (3+1*r5), (-1+1*r5), (1-1*r5)]
(1185, 738, 1410, 388, 324, 134, 1253, 1227, 44, 494, 1273, 1309)->[-2, (1-1*r5), 4, (1+1*r5)]
(1218, 1095, 264, 106, 176, 693, 919, 1176, 698, 1085, 318, 1311)->[(1-1*r5), (0+2*r5), (-1-1*r5), 0]
(1120, 354, 262, 1350, 1115, 331, 238, 821, 599, 347, 1438, 63)->[2, 0, (-3+1*r5), (-3-1*r5)]
(1120, 580, 1188, 1350, 267, 396, 301, 495, 497, 146, 1173, 217)->[(1+1*r5), (1-1*r5), -2, -4]
(864, 1222, 1067, 1004, 404, 1013, 95, 792, 1242, 445, 702, 671)->[(-1-1*r5), 2, -4, (1-1*r5)]
(1058, 840, 1386, 1197, 592, 1298, 181, 1303, 1050, 1147, 380, 126)->[0, (0+2*r5), (-1+1*r5), (-1-1*r5)]
(97, 869, 199, 300, 334, 719, 1072, 1073, 115, 376, 59, 575)->[(3+1*r5), (-1+1*r5), (1-1*r5), (-1+1*r5)]
(196, 772, 1353, 791, 237, 78, 1231, 1294, 1424, 439, 637, 383)->[4, (1-1*r5), (-1-1*r5), 2]
(1281, 1345, 675, 68, 1029, 1317, 331, 752, 179, 148, 1438, 1055)->[0, (3-1*r5), -2, (-3-1*r5)]
(32, 584, 521, 904, 492, 1389, 847, 144, 1329, 566, 732, 511)->[(-1+1*r5), (1-1*r5), (-3-1*r5), (1-1*r5)]
(130, 5, 423, 1223, 1257, 109, 845, 1169, 850, 1044, 476, 285)->[(-3+1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(1061, 1034, 236, 1069, 1262, 113, 593, 115, 435, 981, 376, 572)->[(0+2*r5), (1+1*r5), (1-1*r5), 0]
(292, 486, 1158, 1384, 233, 746, 938, 1355, 686, 149, 893, 1278)->[-2, (0+2*r5), 2, 2]
(710, 904, 1352, 1417, 1164, 557, 241, 1329, 820, 884, 569, 125)->[2, (3-1*r5), (-3-1*r5), 0]
(323, 1220, 1126, 137, 268, 524, 844, 239, 659, 1427, 341, 829)->[0, -4, -4, 0]
(327, 647, 201, 1194, 1420, 537, 816, 213, 54, 183, 345, 922)->[2, (-1-1*r5), (-1+1*r5), 4]
(1057, 1315, 136, 1033, 208, 1264, 370, 1426, 468, 1337, 1182, 190)->[(3+1*r5), (-1+1*r5), (-1+1*r5), (1-1*r5)]
(353, 386, 998, 711, 263, 460, 1196, 977, 1204, 984, 760, 1117)->[2, 0, (3-1*r5), (3+1*r5)]
(162, 1412, 1061, 1159, 1034, 236, 1262, 79, 593, 597, 572, 1405)->[4, (1+1*r5), -2, (1-1*r5)]
(1024, 482, 898, 994, 1255, 712, 776, 1032, 1005, 947, 505, 26)->[-4, 2, (1-1*r5), (1+1*r5)]
(1028, 325, 489, 1338, 1327, 978, 790, 1270, 952, 793, 1178, 1180)->[(-1-1*r5), (0-2*r5), 0, (-1+1*r5)]
(544, 801, 1318, 1193, 874, 653, 501, 475, 951, 1306, 443, 1246)->[2, (3+1*r5), 0, (-3+1*r5)]
(353, 418, 962, 612, 998, 1196, 655, 977, 82, 984, 760, 926)->[(1+1*r5), 0, (-1+1*r5), (0+2*r5)]
(1376, 769, 354, 451, 420, 709, 262, 1187, 1037, 975, 1007, 1135)->[(-1+1*r5), (1-1*r5), (-1+1*r5), (-3-1*r5)]
(228, 101, 1382, 520, 1211, 83, 691, 1435, 822, 921, 1019, 223)->[4, (1-1*r5), (1+1*r5), -2]
(1091, 964, 551, 1320, 365, 210, 563, 692, 1234, 1144, 634, 415)->[(1-1*r5), (-1+1*r5), (3+1*r5), (-1+1*r5)]
(677, 681, 1132, 493, 525, 77, 496, 1200, 1393, 307, 1076, 991)->[(0-2*r5), 2, 2, -2]
(1024, 1312, 34, 776, 107, 1326, 211, 1107, 758, 1430, 1272, 1276)->[-4, (1+1*r5), -2, (-1+1*r5)]
(704, 1379, 679, 618, 748, 1100, 303, 175, 1269, 312, 313, 28)->[(-1+1*r5), 0, (0+2*r5), (1+1*r5)]
(737, 165, 11, 1422, 1008, 401, 914, 467, 1043, 1333, 918, 1362)->[-2, -2, (0+2*r5), -2]
(608, 1189, 584, 521, 1096, 1389, 559, 847, 566, 694, 1275, 732)->[2, -2, (0-2*r5), -2]
(1121, 674, 1281, 1001, 779, 590, 398, 179, 599, 347, 189, 1118)->[2, 2, -2, (0-2*r5)]
(387, 772, 196, 902, 966, 872, 78, 1231, 1424, 1111, 1402, 637)->[(1+1*r5), (-3+1*r5), (-1-1*r5), (1+1*r5)]
(1, 452, 104, 171, 588, 813, 1419, 48, 373, 442, 1212, 382)->[(1-1*r5), (1-1*r5), (-1+1*r5), (3+1*r5)]
(1090, 547, 1099, 110, 703, 594, 147, 1106, 853, 792, 538, 95)->[(0-2*r5), 0, (-1-1*r5), (1-1*r5)]
(1058, 515, 1287, 778, 1386, 654, 271, 338, 436, 726, 1403, 1181)->[-2, (1+1*r5), (-1+1*r5), -4]
(1345, 684, 752, 1361, 690, 882, 1139, 309, 1371, 281, 667, 1049)->[0, 0, -4, -4]
(418, 962, 1432, 998, 201, 655, 82, 695, 760, 345, 699, 959)->[(1+1*r5), (1-1*r5), 2, 4]
(923, 69, 1254, 455, 935, 649, 1290, 272, 1392, 1336, 57, 315)->[(-1+1*r5), 0, (0+2*r5), (-1-1*r5)]
(548, 838, 617, 490, 620, 369, 1425, 276, 151, 1339, 92, 62)->[(-1+1*r5), (1+1*r5), 4, -2]
(1058, 740, 810, 1386, 1293, 433, 1041, 1298, 728, 1147, 380, 126)->[0, 4, 0, -4]
(643, 454, 585, 366, 110, 1134, 81, 466, 1297, 406, 25, 538)->[(-1-1*r5), (1-1*r5), (0-2*r5), 0]
(896, 356, 232, 777, 1260, 141, 306, 824, 1428, 1175, 88, 989)->[(-1-1*r5), (-1+1*r5), 2, 4]
(611, 1028, 614, 1327, 978, 916, 1270, 1208, 793, 1178, 953, 156)->[-2, (-3-1*r5), 0, (3-1*r5)]
(99, 1251, 742, 40, 1258, 1163, 76, 780, 1008, 209, 1333, 219)->[(-3+1*r5), (-1-1*r5), (1+1*r5), (-1-1*r5)]
(67, 1222, 1067, 204, 1326, 463, 633, 1107, 1363, 342, 249, 1017)->[(-1-1*r5), 2, -4, (-1+1*r5)]
(897, 482, 356, 712, 1292, 1005, 849, 947, 567, 824, 505, 26)->[(0-2*r5), (-1+1*r5), 0, (1+1*r5)]
(608, 1156, 1189, 584, 651, 939, 1389, 1328, 694, 438, 1275, 1343)->[(1+1*r5), -2, -4, (1-1*r5)]
(897, 739, 164, 519, 842, 1066, 1359, 944, 277, 567, 602, 831)->[(0-2*r5), (1-1*r5), 0, (1+1*r5)]
(4, 261, 294, 781, 1069, 113, 1235, 22, 983, 89, 731, 797)->[(1+1*r5), 4, (1-1*r5), 2]
(866, 1346, 1323, 653, 877, 656, 881, 1399, 408, 1246, 606, 447)->[(-1+1*r5), (3+1*r5), (-1+1*r5), (-1+1*r5)]
(386, 452, 1125, 998, 263, 711, 588, 1204, 760, 537, 922, 414)->[(-1+1*r5), (1-1*r5), (-1+1*r5), (3+1*r5)]
(322, 580, 1096, 409, 684, 845, 559, 1103, 882, 217, 986, 476)->[(-1+1*r5), -2, (-1-1*r5), -4]
(1162, 1291, 114, 29, 1335, 284, 1334, 823, 796, 765, 1150, 927)->[2, 2, -2, (0+2*r5)]
(419, 1383, 680, 1161, 940, 45, 942, 687, 304, 1301, 186, 603)->[-2, (1-1*r5), -4, (1+1*r5)]
(1024, 34, 776, 1128, 1421, 17, 211, 758, 1207, 1430, 1083, 1245)->[(-1-1*r5), 4, (1-1*r5), 2]
(739, 164, 550, 135, 1102, 244, 788, 1077, 727, 857, 766, 735)->[(0-2*r5), -2, -2, 2]
(864, 1090, 547, 9, 1099, 671, 792, 853, 536, 445, 702, 95)->[-4, (-1+1*r5), (-1-1*r5), -2]
(1, 1410, 487, 104, 360, 1002, 1419, 184, 442, 1212, 1309, 382)->[-2, -2, 2, (0+2*r5)]
(544, 866, 261, 294, 587, 207, 500, 951, 379, 1308, 93, 447)->[(-1+1*r5), (3+1*r5), (1-1*r5), (-1+1*r5)]
(773, 550, 135, 43, 397, 46, 562, 147, 594, 1171, 535, 1400)->[(-3-1*r5), 0, -2, (3-1*r5)]
(417, 289, 450, 546, 229, 873, 138, 234, 782, 787, 955, 894)->[(0+2*r5), 2, 2, 2]
(1216, 1378, 549, 837, 775, 683, 1165, 1390, 1266, 247, 250, 863)->[2, (-3+1*r5), (3+1*r5), 0]
(448, 1283, 265, 1098, 1259, 1422, 401, 274, 1205, 1274, 925, 159)->[-4, (1-1*r5), (1+1*r5), -2]
(417, 97, 869, 903, 300, 575, 782, 719, 814, 59, 1151, 479)->[(3+1*r5), (3-1*r5), 0, 2]
(513, 259, 583, 457, 751, 208, 1394, 84, 1141, 55, 1337, 1148)->[4, (1+1*r5), 2, (1-1*r5)]
(770, 295, 1322, 203, 589, 1106, 502, 1368, 1341, 700, 1213, 703)->[(0-2*r5), -2, -2, -2]
(768, 928, 1217, 7, 555, 910, 689, 407, 889, 539, 508, 1437)->[(-1+1*r5), (-1-1*r5), 4, 2]
(1312, 482, 773, 43, 397, 1005, 1391, 1171, 564, 535, 1400, 1276)->[(-3-1*r5), (-1+1*r5), (1-1*r5), (-1+1*r5)]
(392, 1193, 1324, 653, 1303, 592, 501, 475, 343, 443, 348, 1246)->[(-1+1*r5), (3+1*r5), (-1+1*r5), (1-1*r5)]
(195, 361, 906, 527, 1330, 851, 660, 469, 1109, 56, 90, 1054)->[(1-1*r5), (-1+1*r5), (1-1*r5), (3+1*r5)]
(33, 166, 589, 368, 688, 405, 662, 1078, 1370, 316, 1213, 1310)->[(-1-1*r5), (1-1*r5), -2, -4]
(471, 901, 974, 1264, 370, 691, 1394, 1141, 822, 310, 1052, 958)->[4, (-1+1*r5), (1+1*r5), -2]
(224, 1347, 357, 1289, 1226, 652, 48, 336, 851, 373, 90, 123)->[(1-1*r5), (1-1*r5), (1-1*r5), (3+1*r5)]
(800, 610, 71, 807, 937, 627, 279, 952, 697, 251, 1180, 351)->[(0-2*r5), (-1-1*r5), (-1+1*r5), 0]
(704, 768, 928, 1216, 1217, 1378, 7, 591, 689, 375, 313, 539)->[2, -2, (0+2*r5), 2]
(1344, 34, 264, 1128, 332, 17, 754, 758, 982, 1207, 698, 1083)->[-2, (0+2*r5), -2, 2]
(992, 161, 321, 1284, 1349, 648, 240, 784, 1203, 1140, 504, 413)->[(1-1*r5), -4, -2, (1+1*r5)]
(320, 72, 718, 623, 1138, 213, 54, 1365, 1366, 1369, 508, 1437)->[2, (0-2*r5), 2, 2]
(353, 962, 612, 804, 1196, 814, 655, 626, 628, 157, 926, 1151)->[4, 0, 0, 4]
(1184, 994, 419, 1383, 1032, 909, 1233, 245, 23, 216, 249, 1017)->[(-1-1*r5), (3-1*r5), (-1-1*r5), (1+1*r5)]
(97, 199, 296, 809, 140, 575, 334, 812, 1072, 1073, 439, 383)->[(3+1*r5), 0, -2, (3-1*r5)]
(512, 961, 260, 1028, 1224, 937, 1327, 627, 979, 1331, 86, 888)->[(-1-1*r5), (0-2*r5), 0, (1-1*r5)]
(672, 1058, 740, 678, 1287, 778, 1386, 654, 433, 1041, 728, 1181)->[(1-1*r5), (1+1*r5), 0, (0-2*r5)]
(963, 518, 777, 1418, 364, 1292, 624, 849, 1175, 890, 253, 542)->[(0-2*r5), 2, 2, 2]
(70, 745, 1097, 1418, 862, 119, 631, 1119, 187, 669, 542, 767)->[(-3-1*r5), 0, 2, (3-1*r5)]
(963, 70, 1097, 1418, 1292, 1391, 849, 564, 187, 253, 542, 1119)->[(-3-1*r5), (-1+1*r5), (-1+1*r5), (-1+1*r5)]
(513, 545, 583, 392, 1193, 458, 1303, 592, 369, 343, 443, 92)->[2, (0+2*r5), 2, -2]
(1090, 1400, 393, 1099, 749, 1104, 945, 1171, 1045, 182, 1304, 411)->[(-3-1*r5), (-1+1*r5), (1-1*r5), (1-1*r5)]
(1215, 226, 489, 42, 1102, 244, 788, 150, 790, 857, 766, 735)->[-4, (-1-1*r5), -2, (-1+1*r5)]
(225, 899, 805, 967, 488, 1422, 1008, 401, 467, 1333, 918, 1244)->[-2, (1-1*r5), 4, (-1-1*r5)]
(704, 928, 1216, 1378, 676, 549, 837, 683, 1390, 729, 313, 539)->[(-1+1*r5), (1-1*r5), (3+1*r5), (-1+1*r5)]
(704, 1217, 1432, 1100, 591, 175, 689, 1269, 375, 312, 313, 959)->[2, (1-1*r5), 4, (1+1*r5)]
(323, 163, 1220, 358, 359, 139, 619, 1198, 1168, 661, 887, 221)->[(3-1*r5), (-3-1*r5), -2, 0]
(165, 40, 522, 848, 209, 817, 976, 1042, 533, 1043, 601, 540)->[-2, -4, (1+1*r5), (1-1*r5)]
(1026, 132, 679, 618, 1100, 333, 14, 303, 175, 1241, 28, 317)->[2, (-1+1*r5), 4, (1+1*r5)]
(350, 1122, 781, 1235, 1335, 1143, 1334, 983, 89, 731, 797, 158)->[(1+1*r5), (1+1*r5), (-3+1*r5), (1+1*r5)]
(320, 1348, 806, 359, 717, 1168, 18, 1011, 1012, 1138, 924, 1021)->[2, (-3-1*r5), 0, (3-1*r5)]
(162, 1159, 169, 394, 427, 841, 756, 1237, 534, 920, 635, 763)->[4, (-1+1*r5), (-1-1*r5), -2]
(1249, 387, 902, 1031, 872, 1231, 112, 1424, 1111, 823, 284, 287)->[(1+1*r5), (3-1*r5), (-1-1*r5), (1+1*r5)]
(197, 1375, 1064, 362, 632, 177, 913, 917, 215, 24, 1081, 1023)->[(-1-1*r5), (0+2*r5), 0, (1-1*r5)]
(70, 681, 1097, 1132, 493, 525, 496, 753, 1393, 1045, 214, 411)->[(-3-1*r5), (-1+1*r5), (-1+1*r5), (1-1*r5)]
(517, 1381, 106, 1085, 693, 1013, 919, 1176, 1302, 1242, 605, 1311)->[-2, 4, (-1-1*r5), (1-1*r5)]
(1409, 194, 1146, 1287, 168, 905, 170, 913, 786, 632, 730, 1181)->[(-1-1*r5), (1+1*r5), (-3+1*r5), (-1-1*r5)]
(1218, 264, 552, 1416, 108, 500, 693, 1397, 1176, 698, 93, 318)->[(-3+1*r5), (3+1*r5), -2, 0]
(386, 382, 452, 1125, 711, 171, 588, 813, 273, 1212, 1149, 414)->[0, (-3+1*r5), 2, (3+1*r5)]
(736, 161, 706, 357, 648, 680, 1289, 45, 942, 304, 186, 603)->[(1-1*r5), -2, (-1-1*r5), 4]
(641, 1249, 868, 902, 811, 112, 1360, 1236, 284, 1111, 823, 444)->[2, (-1+1*r5), -4, (1+1*r5)]
(101, 1382, 391, 520, 553, 1211, 854, 247, 921, 1019, 985, 863)->[(1+1*r5), -2, 4, (1-1*r5)]
(1216, 1089, 1378, 101, 775, 1433, 854, 247, 921, 250, 985, 863)->[(1+1*r5), (1-1*r5), (0+2*r5), 0]
(897, 482, 773, 1292, 397, 1005, 1391, 849, 564, 567, 187, 1119)->[(-3-1*r5), (3-1*r5), 0, 2]
(320, 968, 1369, 12, 430, 462, 1138, 213, 54, 1110, 1365, 185)->[(1+1*r5), -4, (-1+1*r5), 2]
(1156, 296, 841, 394, 1353, 140, 237, 1164, 241, 856, 1373, 1343)->[4, 0, -4, 0]
(705, 1057, 1315, 1374, 1033, 650, 1137, 1426, 468, 346, 668, 190)->[(3+1*r5), (3-1*r5), 0, -2]
(1156, 584, 1353, 1130, 939, 651, 237, 1164, 1389, 241, 957, 1343)->[(1+1*r5), (1-1*r5), (0-2*r5), 0]
(65, 1186, 1027, 485, 1351, 846, 625, 1172, 725, 280, 507, 860)->[2, (0-2*r5), 2, -2]
(1249, 199, 1031, 1035, 1231, 112, 1073, 1424, 596, 856, 1373, 287)->[4, (-1+1*r5), (-1-1*r5), 2]
(736, 706, 484, 357, 743, 871, 1289, 461, 45, 1230, 186, 607)->[0, (1-1*r5), (-1-1*r5), (0+2*r5)]
(865, 165, 1259, 848, 817, 976, 1043, 533, 697, 1274, 251, 861)->[(-1-1*r5), (-1-1*r5), (1+1*r5), (-3+1*r5)]
(804, 1031, 158, 300, 781, 628, 1334, 1335, 59, 797, 350, 287)->[4, 2, (1-1*r5), (1+1*r5)]
(576, 1248, 549, 8, 1129, 142, 1390, 1265, 914, 1362, 885, 286)->[0, -2, (3+1*r5), (-3+1*r5)]
(39, 200, 74, 554, 600, 1068, 1294, 785, 791, 568, 1209, 255)->[4, (-1-1*r5), -2, (-1+1*r5)]
(1024, 898, 1255, 776, 1128, 1387, 1421, 947, 1207, 26, 220, 1245)->[(-1-1*r5), (1+1*r5), (-3+1*r5), (1+1*r5)]
(739, 164, 519, 716, 1102, 1167, 944, 277, 1077, 727, 857, 831)->[-4, -2, (1-1*r5), (1+1*r5)]
(321, 573, 644, 42, 240, 784, 978, 1203, 504, 1178, 413, 1215)->[-2, (0-2*r5), -2, 2]
(353, 708, 263, 999, 1291, 460, 1196, 879, 114, 1108, 1204, 1117)->[2, 0, (-3+1*r5), (3+1*r5)]
(1414, 167, 10, 1325, 462, 367, 465, 883, 278, 695, 185, 699)->[(0+2*r5), -2, 2, 2]
(738, 388, 324, 491, 1227, 494, 1039, 1263, 1295, 1015, 1273, 826)->[-2, -2, (0+2*r5), 2]
(1121, 674, 36, 293, 900, 1385, 1131, 819, 915, 1332, 58, 1022)->[(3-1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(1091, 676, 964, 1273, 551, 1320, 1379, 1227, 748, 1144, 729, 634)->[(-3+1*r5), 0, (3+1*r5), 2]
(128, 160, 993, 35, 771, 1060, 1130, 78, 957, 886, 87, 637)->[2, -2, (0-2*r5), 2]
(418, 695, 1100, 175, 591, 49, 82, 212, 375, 1432, 699, 959)->[(1+1*r5), (-3+1*r5), (1+1*r5), (1+1*r5)]
(454, 1210, 585, 972, 429, 174, 1134, 1297, 466, 406, 1047, 570)->[-2, (-3+1*r5), (-3-1*r5), 0]
(128, 736, 706, 484, 1060, 966, 682, 461, 1230, 630, 1402, 607)->[(-1+1*r5), -2, (-1-1*r5), 4]
(326, 454, 1321, 492, 429, 174, 144, 1297, 19, 1047, 825, 1210)->[(1-1*r5), (1-1*r5), (-3-1*r5), (1-1*r5)]
(384, 193, 258, 1218, 395, 1179, 207, 1267, 1396, 53, 379, 318)->[(-1+1*r5), (0+2*r5), (-1-1*r5), 0]
(323, 163, 1220, 358, 1126, 137, 619, 524, 335, 1040, 1427, 887)->[(-1+1*r5), (0-2*r5), (-1-1*r5), 0]
(68, 740, 1252, 779, 400, 433, 1105, 1398, 1115, 1055, 189, 63)->[(3-1*r5), 2, 0, (-3-1*r5)]
(517, 1381, 168, 145, 177, 693, 1302, 1176, 1081, 730, 988, 605)->[-2, (0+2*r5), -2, -2]
(1152, 997, 809, 812, 1036, 16, 1137, 1429, 472, 1404, 668, 191)->[(3+1*r5), (1-1*r5), (1-1*r5), (1-1*r5)]
(512, 100, 295, 969, 1354, 368, 723, 979, 502, 248, 1401, 1370)->[(-1-1*r5), (-1-1*r5), (-3+1*r5), (-1-1*r5)]
(514, 834, 325, 1190, 487, 360, 944, 529, 722, 277, 1338, 477)->[(-1-1*r5), (-1-1*r5), (3-1*r5), (1+1*r5)]
(866, 587, 332, 558, 880, 1087, 500, 93, 982, 1308, 349, 447)->[0, (3+1*r5), (-3+1*r5), 2]
(481, 194, 1409, 9, 170, 905, 1104, 786, 182, 536, 1146, 155)->[-4, 2, (1-1*r5), (-1-1*r5)]
(545, 458, 173, 1197, 92, 592, 369, 181, 1303, 1018, 1147, 380)->[(-1+1*r5), 4, 2, (-1-1*r5)]
(65, 291, 72, 425, 970, 717, 846, 1261, 18, 242, 1366, 762)->[(3-1*r5), (-3-1*r5), 2, 0]
(1254, 455, 649, 621, 1165, 272, 1265, 1266, 1392, 1336, 222, 286)->[(3-1*r5), 0, (3+1*r5), -2]
(289, 774, 903, 136, 10, 234, 941, 883, 1112, 154, 1182, 479)->[(3+1*r5), 0, 2, (3-1*r5)]
(288, 867, 1157, 266, 206, 1360, 1236, 437, 377, 1243, 29, 927)->[(3-1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(327, 647, 586, 235, 1420, 685, 560, 665, 532, 183, 537, 922)->[(-1+1*r5), (-1-1*r5), 0, (0+2*r5)]
(643, 550, 135, 940, 909, 81, 788, 1077, 1301, 727, 216, 766)->[-4, (1-1*r5), (-1-1*r5), 2]
(289, 577, 1089, 1415, 10, 234, 941, 49, 883, 212, 1112, 1433)->[(0+2*r5), 0, (1+1*r5), (-1+1*r5)]
(932, 37, 701, 936, 907, 1323, 877, 656, 1399, 408, 61, 606)->[2, (0+2*r5), 2, 2]
(450, 259, 546, 229, 37, 231, 932, 457, 138, 873, 1051, 894)->[4, (1+1*r5), 2, (-1+1*r5)]
(1145, 1377, 1351, 329, 1163, 780, 1101, 51, 280, 1048, 60, 895)->[0, (0-2*r5), (-1+1*r5), (-1-1*r5)]
(384, 193, 642, 79, 819, 915, 597, 53, 1267, 1396, 1179, 1406)->[2, 4, (-1-1*r5), (1-1*r5)]
(292, 1158, 1384, 938, 715, 971, 893, 686, 1228, 859, 381, 319)->[-2, 4, (1+1*r5), (-1+1*r5)]
(929, 36, 517, 1381, 1385, 1131, 378, 1423, 1332, 246, 58, 1022)->[(-3+1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(1376, 1377, 1186, 1027, 582, 426, 1037, 815, 1074, 565, 1271, 895)->[2, (-1-1*r5), (-1+1*r5), -4]
(1376, 769, 420, 582, 1191, 1037, 815, 1007, 1135, 565, 1271, 1084)->[2, -2, 2, (0-2*r5)]
(641, 868, 902, 811, 461, 205, 783, 1230, 886, 87, 1111, 444)->[(-1+1*r5), 0, (0-2*r5), (1+1*r5)]
(1250, 934, 1320, 365, 399, 210, 1234, 692, 1144, 153, 666, 795)->[-2, (3-1*r5), (3+1*r5), 0]
(321, 611, 644, 1198, 784, 978, 916, 661, 1208, 1178, 156, 573)->[(1-1*r5), (-3-1*r5), (1-1*r5), (-1+1*r5)]
(128, 1060, 902, 966, 461, 78, 1230, 886, 87, 1111, 1402, 637)->[2, (1-1*r5), -4, (1+1*r5)]
(450, 259, 229, 231, 457, 208, 435, 981, 55, 1337, 1051, 1148)->[(0+2*r5), (1+1*r5), (-1+1*r5), 0]
(672, 66, 675, 68, 1029, 390, 678, 1317, 1358, 943, 148, 1055)->[(1-1*r5), (-1+1*r5), (1-1*r5), (-3-1*r5)]
(257, 770, 1124, 421, 933, 393, 753, 945, 214, 1368, 91, 543)->[(-3-1*r5), (-3+1*r5), 0, -2]
(512, 961, 260, 295, 328, 616, 1224, 1354, 723, 979, 502, 86)->[(-1-1*r5), -4, (1-1*r5), -2]
(741, 710, 1030, 297, 202, 556, 639, 1299, 372, 125, 446, 127)->[0, 2, (-3-1*r5), (3-1*r5)]
(1056, 1185, 964, 134, 232, 1003, 1260, 1006, 1202, 634, 27, 478)->[-2, (-1+1*r5), 4, (1+1*r5)]
(33, 129, 547, 714, 589, 973, 688, 853, 316, 1213, 1310, 604)->[(-1-1*r5), (-3+1*r5), (-1-1*r5), (-1-1*r5)]
(327, 647, 428, 718, 623, 464, 305, 50, 528, 1268, 21, 474)->[0, (0-2*r5), (-1+1*r5), (1+1*r5)]
(352, 1056, 836, 1285, 232, 1260, 1006, 658, 1046, 27, 828, 478)->[(1-1*r5), 2, (1+1*r5), 4]
(1346, 581, 392, 1324, 653, 877, 47, 881, 343, 408, 348, 1246)->[(3-1*r5), (3+1*r5), 2, 0]
(450, 1315, 229, 869, 136, 719, 208, 435, 981, 1337, 1182, 190)->[(3+1*r5), 2, (3-1*r5), 0]
(1154, 1093, 422, 38, 968, 785, 1012, 598, 1110, 568, 764, 1021)->[4, -4, 0, 0]
(576, 928, 1248, 676, 549, 142, 1295, 1390, 885, 729, 826, 539)->[0, -2, (3+1*r5), (3-1*r5)]
(615, 425, 522, 970, 142, 878, 1070, 1300, 885, 407, 601, 889)->[0, -4, 4, 0]
(1279, 733, 233, 875, 1355, 1356, 656, 337, 1010, 1399, 349, 1087)->[0, (0+2*r5), (-1+1*r5), (1+1*r5)]
(102, 486, 1384, 746, 938, 364, 1421, 946, 149, 890, 1245, 1278)->[(-1-1*r5), 4, (-1+1*r5), 2]
(929, 1029, 378, 1423, 1361, 148, 948, 246, 1049, 58, 1116, 1022)->[(1-1*r5), 2, (-1-1*r5), -4]
(866, 1346, 233, 1355, 558, 656, 880, 881, 1087, 1399, 349, 447)->[0, (3+1*r5), (3-1*r5), 2]
(256, 195, 1380, 646, 298, 1387, 337, 660, 1367, 220, 990, 1279)->[(1-1*r5), (1+1*r5), 0, (0+2*r5)]
(992, 321, 1284, 1349, 685, 80, 528, 784, 1140, 1268, 1014, 665)->[0, (0-2*r5), (1-1*r5), (1+1*r5)]
(1409, 194, 197, 168, 177, 913, 917, 1302, 632, 1081, 730, 605)->[(-1-1*r5), 4, (1-1*r5), -2]
(1024, 1312, 994, 482, 776, 1032, 43, 1005, 1326, 1107, 535, 1276)->[(0-2*r5), 2, -2, 2]
(963, 613, 102, 518, 870, 1384, 938, 364, 624, 946, 890, 253)->[-4, (1+1*r5), 2, (-1+1*r5)]
(1250, 1282, 1200, 188, 1076, 629, 1016, 666, 1307, 412, 858, 1247)->[(-1-1*r5), 2, 4, (1-1*r5)]
(1251, 100, 1316, 742, 456, 1401, 111, 720, 52, 1145, 60, 1407)->[-2, (-1-1*r5), (-1+1*r5), -4]
(1217, 1125, 1432, 1194, 459, 1038, 816, 689, 1269, 312, 414, 959)->[(-1+1*r5), -2, (1+1*r5), 4]
(1156, 997, 1343, 296, 169, 394, 427, 140, 841, 635, 1404, 763)->[(0+2*r5), 0, (-1-1*r5), (1-1*r5)]
(833, 290, 844, 239, 240, 304, 432, 403, 759, 504, 603, 509)->[(1-1*r5), (-1-1*r5), -4, 2]
(1123, 1413, 1224, 41, 139, 1170, 1395, 86, 1208, 156, 221, 31)->[(1-1*r5), (-3-1*r5), (1-1*r5), (1-1*r5)]
(1281, 1345, 1029, 752, 1361, 179, 148, 1049, 281, 58, 667, 1022)->[0, (-1+1*r5), (-1-1*r5), (0-2*r5)]
(1088, 834, 428, 876, 464, 529, 561, 949, 1270, 793, 282, 1020)->[-2, (0-2*r5), 2, 2]
(1413, 329, 330, 75, 109, 178, 51, 724, 755, 1395, 441, 285)->[0, (0-2*r5), (1-1*r5), (-1-1*r5)]
(1280, 6, 904, 521, 492, 144, 1329, 690, 309, 1239, 506, 732)->[(3-1*r5), 0, (-3-1*r5), -2]
(708, 1150, 743, 871, 999, 527, 851, 469, 1109, 90, 796, 1054)->[0, (3-1*r5), -2, (3+1*r5)]
(1001, 398, 270, 495, 590, 146, 1237, 534, 599, 347, 1053, 1118)->[(1+1*r5), (-1+1*r5), -2, -4]
(1152, 1154, 774, 167, 1036, 1325, 622, 798, 116, 598, 154, 670)->[(3+1*r5), -2, (3-1*r5), 0]
(960, 98, 1155, 1188, 426, 526, 15, 1071, 497, 1074, 1199, 636)->[(1+1*r5), (-1-1*r5), (-3+1*r5), (-1-1*r5)]
(579, 1411, 39, 713, 74, 12, 269, 430, 1420, 340, 183, 94)->[(1+1*r5), (-1-1*r5), (-3+1*r5), (1+1*r5)]
(640, 1254, 649, 620, 621, 1165, 143, 1357, 1266, 276, 852, 222)->[(-1+1*r5), (-1+1*r5), (3+1*r5), (1-1*r5)]
(1281, 68, 1115, 331, 779, 179, 599, 347, 1055, 189, 1438, 63)->[(-1+1*r5), (-1+1*r5), (1-1*r5), (-3-1*r5)]
